29.000,91.000,56.000,35.000,81.000,67.000,69.000,26.000,39.000,70.000,33.000,18.000,91.000,85.000,22.000,39.000,84.000,75.000,73.000,45.000,90.000,78.000,9.000,79.000,63.000,44.000,44.000,17.000,48.000,82.000,47.000,78.000,19.000,82.000,16.000,67.000,4.000,20.000,65.000,48.000,36.000,37.000,100.000,95.000,24.000,46.000,82.000,21.000,95.000,3.000,83.000,13.000,77.000,53.000,57.000,39.000,57.000,99.000,100.000,45.000
39.000,82.000,91.000,24.000,13.000,52.000,12.000,1.000,18.000,41.000,88.000,14.000,73.000,98.000,96.000,21.000,18.000,58.000,12.000,38.000,40.000,36.000,70.000,61.000,89.000,7.000,13.000,14.000,65.000,38.000,77.000,65.000,34.000,4.000,60.000,47.000,19.000,68.000,30.000,69.000,13.000,86.000,88.000,84.000,82.000,41.000,17.000,36.000,48.000,7.000,99.000,72.000,88.000,72.000,26.000,40.000,47.000,95.000,100.000,90.000
30.000,59.000,39.000,15.000,22.000,17.000,46.000,13.000,47.000,39.000,43.000,32.000,46.000,37.000,77.000,95.000,41.000,3.000,35.000,46.000,55.000,18.000,71.000,28.000,55.000,18.000,90.000,19.000,1.000,11.000,26.000,96.000,37.000,86.000,12.000,61.000,24.000,36.000,10.000,11.000,92.000,1.000,41.000,14.000,73.000,88.000,1.000,74.000,34.000,86.000,97.000,81.000,62.000,7.000,78.000,56.000,95.000,90.000,56.000,69.000
85.000,11.000,81.000,19.000,43.000,40.000,52.000,100.000,94.000,92.000,62.000,34.000,82.000,89.000,69.000,63.000,6.000,25.000,31.000,76.000,94.000,8.000,87.000,38.000,87.000,68.000,12.000,14.000,34.000,19.000,95.000,5.000,56.000,37.000,95.000,76.000,16.000,41.000,13.000,40.000,19.000,78.000,62.000,93.000,61.000,55.000,69.000,82.000,93.000,6.000,62.000,85.000,68.000,63.000,81.000,44.000,94.000,63.000,69.000,25.000
63.000,12.000,15.000,6.000,96.000,94.000,94.000,31.000,42.000,30.000,83.000,79.000,36.000,60.000,42.000,67.000,10.000,69.000,12.000,38.000,2.000,86.000,87.000,9.000,20.000,20.000,32.000,69.000,98.000,73.000,59.000,17.000,92.000,51.000,48.000,87.000,37.000,45.000,94.000,7.000,30.000,58.000,69.000,88.000,52.000,14.000,95.000,100.000,81.000,93.000,11.000,15.000,67.000,94.000,65.000,91.000,66.000,80.000,11.000,74.000
53.000,4.000,13.000,81.000,55.000,96.000,69.000,12.000,27.000,11.000,92.000,79.000,18.000,25.000,8.000,38.000,64.000,29.000,36.000,28.000,58.000,22.000,96.000,45.000,57.000,2.000,100.000,17.000,46.000,2.000,69.000,46.000,30.000,65.000,35.000,47.000,97.000,33.000,7.000,28.000,94.000,63.000,9.000,22.000,24.000,94.000,58.000,86.000,74.000,35.000,40.000,31.000,34.000,5.000,27.000,28.000,92.000,97.000,55.000,54.000
89.000,83.000,4.000,5.000,81.000,17.000,72.000,46.000,23.000,34.000,70.000,6.000,50.000,91.000,19.000,15.000,9.000,66.000,82.000,90.000,36.000,46.000,35.000,57.000,28.000,82.000,79.000,95.000,67.000,71.000,54.000,59.000,39.000,28.000,46.000,82.000,31.000,50.000,77.000,94.000,46.000,36.000,93.000,49.000,23.000,90.000,79.000,36.000,27.000,6.000,91.000,37.000,78.000,85.000,90.000,4.000,89.000,77.000,52.000,48.000
65.000,88.000,96.000,95.000,43.000,64.000,82.000,55.000,21.000,48.000,26.000,86.000,32.000,3.000,31.000,5.000,27.000,43.000,36.000,61.000,70.000,34.000,35.000,63.000,85.000,32.000,87.000,84.000,49.000,97.000,59.000,34.000,13.000,29.000,38.000,35.000,37.000,10.000,26.000,86.000,31.000,80.000,13.000,92.000,47.000,60.000,14.000,40.000,94.000,88.000,14.000,24.000,86.000,5.000,1.000,22.000,11.000,67.000,78.000,78.000
15.000,66.000,97.000,28.000,97.000,58.000,100.000,95.000,99.000,2.000,75.000,36.000,70.000,80.000,41.000,43.000,90.000,58.000,26.000,11.000,80.000,71.000,84.000,13.000,98.000,70.000,76.000,17.000,2.000,83.000,72.000,64.000,21.000,19.000,60.000,15.000,50.000,4.000,94.000,13.000,73.000,1.000,46.000,25.000,32.000,4.000,74.000,75.000,8.000,4.000,50.000,42.000,33.000,76.000,56.000,22.000,60.000,14.000,1.000,68.000
19.000,90.000,96.000,67.000,21.000,56.000,35.000,42.000,79.000,77.000,5.000,92.000,34.000,53.000,78.000,86.000,98.000,90.000,47.000,73.000,84.000,62.000,70.000,62.000,35.000,66.000,12.000,11.000,29.000,99.000,16.000,66.000,61.000,62.000,94.000,90.000,64.000,78.000,11.000,35.000,18.000,12.000,59.000,42.000,35.000,72.000,89.000,71.000,83.000,1.000,80.000,98.000,47.000,40.000,56.000,36.000,40.000,5.000,20.000,73.000
58.000,69.000,60.000,63.000,33.000,59.000,38.000,56.000,22.000,18.000,88.000,57.000,8.000,17.000,32.000,82.000,98.000,46.000,68.000,85.000,87.000,71.000,6.000,97.000,100.000,73.000,47.000,55.000,94.000,48.000,94.000,99.000,86.000,76.000,42.000,69.000,86.000,29.000,63.000,79.000,93.000,34.000,52.000,39.000,70.000,39.000,17.000,36.000,49.000,63.000,12.000,89.000,84.000,59.000,97.000,93.000,54.000,1.000,31.000,4.000
12.000,73.000,65.000,12.000,44.000,77.000,20.000,3.000,25.000,40.000,74.000,48.000,38.000,53.000,23.831,32.000,12.000,16.000,1.000,63.000,24.000,75.000,84.000,93.000,12.000,16.000,92.000,90.000,23.000,55.000,98.000,6.000,11.000,95.000,30.000,45.000,70.000,44.000,55.000,53.000,15.000,92.000,37.000,27.000,94.000,98.000,57.000,19.000,8.000,73.000,9.000,61.000,88.000,29.000,27.000,9.000,61.000,15.000,93.000,2.000
23.000,53.000,46.000,77.000,27.000,20.000,63.000,67.000,92.000,83.000,78.000,28.000,66.000,34.000,71.000,83.000,46.000,2.000,42.000,99.000,18.000,54.000,18.831,5.000,37.000,43.000,17.000,6.000,53.000,28.395,11.000,37.000,17.000,4.000,64.000,85.000,28.000,66.000,68.000,59.000,7.000,72.000,49.000,35.000,82.000,31.000,32.000,95.000,8.000,25.784,68.000,37.000,8.000,35.000,44.000,70.000,11.000,97.000,52.000,69.000
4.000,38.000,77.000,61.000,25.000,49.000,20.000,12.000,79.000,17.000,14.000,64.000,16.000,20.000,83.000,71.000,1.000,14.000,75.000,58.000,98.000,12.000,78.000,80.000,57.000,10.000,29.000,19.000,24.000,33.000,5.000,2.000,58.000,3.000,10.000,61.000,93.000,74.000,5.000,74.000,8.000,14.000,61.000,54.000,5.000,60.000,75.000,57.000,43.000,53.000,52.000,79.000,98.000,81.000,10.000,35.000,30.000,15.000,27.000,49.000
50.000,61.000,98.000,87.000,32.000,90.000,83.000,67.000,17.000,99.000,50.000,76.000,51.000,50.000,32.000,33.000,27.000,76.000,25.000,16.000,72.000,95.000,76.000,62.000,68.000,90.000,58.000,94.000,97.000,83.000,84.000,64.000,8.000,86.000,81.000,90.000,88.000,31.000,86.000,41.000,70.000,77.000,25.000,4.000,95.000,16.000,93.000,77.000,81.000,26.000,2.000,49.000,8.000,63.000,30.000,35.000,62.000,31.000,74.000,24.000
58.000,10.000,66.000,29.000,27.000,13.000,88.000,100.000,86.000,10.000,6.000,63.000,98.000,30.000,51.000,55.000,21.000,97.000,19.000,13.000,100.000,74.000,56.000,77.000,90.000,86.000,94.000,17.000,3.000,10.000,39.000,17.000,32.000,19.000,35.000,53.000,54.000,93.000,2.000,41.000,89.000,14.000,8.000,20.000,79.000,14.000,48.000,38.000,11.000,41.000,88.000,62.000,53.000,9.000,41.000,69.000,29.000,53.000,12.000,21.000
39.000,92.000,94.000,34.000,27.000,66.000,25.000,34.000,86.000,45.000,53.000,97.000,21.000,94.000,20.000,16.000,83.000,28.000,73.000,53.000,26.000,54.000,32.000,90.000,88.000,20.000,97.000,71.000,12.000,37.000,49.000,78.000,30.000,28.000,26.000,20.000,33.000,74.000,97.000,55.000,43.000,34.000,49.000,1.000,70.000,24.000,48.000,29.000,93.000,78.000,1.000,16.000,83.000,12.000,65.000,23.000,89.000,3.000,23.000,82.000
69.000,94.000,3.000,71.000,22.000,10.000,6.000,54.000,36.000,72.000,31.000,89.000,34.000,4.000,12.000,57.000,23.000,99.000,63.000,83.000,5.000,56.000,48.000,60.000,4.000,14.000,67.000,96.000,68.000,20.000,5.000,98.000,90.000,96.000,48.000,75.000,63.000,51.000,51.000,47.000,34.000,20.000,87.000,50.000,99.000,71.000,71.000,19.000,76.000,67.000,18.000,28.000,38.000,69.000,65.000,72.000,49.000,29.000,87.000,100.000
44.000,15.000,53.000,68.000,19.000,67.000,97.000,59.000,14.000,61.000,32.000,86.000,4.000,90.000,51.000,77.000,4.000,94.000,37.000,78.000,73.000,19.000,33.000,4.000,92.000,84.000,45.000,48.000,34.000,64.000,73.000,82.000,21.000,77.000,23.000,28.000,31.000,42.000,35.000,55.000,10.000,1.000,51.000,91.000,89.000,91.000,1.000,12.000,86.000,64.000,22.000,92.000,39.000,8.000,20.000,93.000,83.000,87.000,77.000,11.000
52.000,99.000,43.000,39.000,4.000,73.000,76.000,30.000,88.000,78.000,13.000,52.000,31.000,21.000,21.000,74.000,75.000,25.000,7.000,54.000,39.000,63.000,69.000,92.000,35.000,46.000,9.000,44.000,80.000,33.000,64.000,86.000,96.000,77.000,76.000,58.000,87.000,10.000,69.000,97.000,8.000,50.000,28.000,79.000,17.000,72.000,97.000,83.000,14.000,34.000,82.000,60.000,47.000,94.000,56.000,14.000,66.000,3.000,10.000,67.000
21.000,23.000,20.000,75.000,62.000,12.000,53.000,74.000,94.000,19.000,39.000,55.000,11.000,10.000,61.000,13.000,33.000,18.000,55.000,82.000,49.000,30.000,46.000,77.000,51.000,63.000,17.000,94.000,39.000,13.000,15.000,96.000,91.000,23.000,71.000,54.000,94.000,17.000,68.000,32.000,14.000,62.000,86.000,51.000,68.000,99.000,11.000,60.000,7.000,90.000,45.000,70.000,94.000,88.000,99.000,3.000,36.000,28.000,99.000,71.000
