53.000,85.000,85.000,28.000,49.000,70.000,41.000,57.000,70.000,56.000,52.000,66.000,68.000,65.000,26.000,76.000,89.000,65.000,46.000,85.000,13.000,61.000,91.000,42.000,2.000,58.000,61.000,10.000,52.000,48.000,56.000,36.000,72.000,42.000,80.000,50.000,76.000,25.000,43.000,33.000
20.000,46.000,87.000,33.000,15.000,62.000,87.000,53.000,83.000,46.000,38.000,65.000,35.000,29.000,13.000,74.000,32.000,24.000,41.000,63.000,13.000,66.000,20.000,92.000,72.000,68.000,98.000,48.000,18.000,64.000,81.000,17.000,9.000,5.000,47.000,77.000,28.000,71.000,23.000,4.000
21.000,38.000,62.000,50.000,1.000,66.000,69.000,80.000,83.000,84.000,62.000,67.000,58.000,92.000,83.000,87.000,64.000,96.000,42.000,46.000,94.000,9.000,65.000,17.000,67.000,57.000,28.000,68.000,1.000,36.000,29.000,75.000,23.000,89.000,27.000,70.000,70.000,48.000,41.000,31.000
80.000,45.000,52.000,87.000,39.000,34.000,79.000,60.000,29.000,51.000,55.000,13.000,93.000,74.000,56.000,53.000,39.000,14.000,20.000,53.000,64.000,14.000,84.000,84.000,91.000,54.000,41.000,38.000,39.000,31.000,28.000,34.000,68.000,37.000,34.000,38.000,73.000,18.000,80.000,68.000
51.000,80.000,59.000,44.000,54.000,61.000,12.000,61.000,62.000,60.000,73.000,7.000,10.000,45.000,72.000,9.000,59.000,53.000,87.000,41.000,93.000,51.000,20.000,25.000,96.000,67.000,85.000,77.000,11.000,59.000,38.000,86.000,48.000,94.000,3.000,67.000,71.000,47.000,25.000,95.000
3.000,92.000,100.000,3.000,34.000,78.000,99.000,54.000,85.000,64.000,77.000,5.000,78.000,69.000,64.000,36.000,43.000,84.000,40.000,64.000,4.000,100.000,1.000,75.000,61.000,8.000,10.000,62.000,88.000,65.000,68.000,40.000,1.000,84.000,92.000,4.000,80.000,50.000,29.000,96.000
85.000,33.000,5.000,14.000,24.000,21.000,41.000,94.000,68.000,44.000,72.000,79.000,11.000,25.000,47.000,88.000,2.000,74.000,82.000,75.000,95.000,39.000,38.000,89.000,69.000,18.000,49.000,37.000,40.000,7.000,22.000,81.000,40.000,47.000,66.000,46.000,58.000,59.000,92.000,78.000
98.000,25.000,84.000,83.000,75.000,5.000,37.000,88.000,35.000,64.000,36.000,88.000,15.000,84.000,78.000,40.000,79.000,96.000,37.000,3.000,25.000,41.000,2.000,38.000,57.000,84.000,85.000,38.000,78.000,23.000,19.000,93.000,44.000,63.000,93.000,33.000,56.000,91.000,93.000,38.000
93.000,61.000,81.000,24.000,60.000,68.000,68.000,65.000,62.000,8.000,53.000,24.000,3.000,95.000,12.000,68.000,80.000,3.000,41.000,73.000,42.000,17.000,25.000,68.000,62.000,47.000,65.000,44.000,97.000,63.000,95.000,7.000,90.000,4.000,23.000,100.000,19.000,66.000,89.000,10.000
33.000,53.000,84.000,53.000,43.000,6.000,41.000,93.000,55.000,43.000,61.000,87.000,47.000,94.000,80.000,55.000,61.000,90.000,15.000,28.000,51.000,59.000,87.000,55.000,60.000,99.000,11.000,15.000,60.000,62.000,83.000,5.000,95.000,56.000,19.000,38.000,59.000,64.000,55.000,50.000
