89.000,97.000,52.000,51.000,56.000,85.000,84.000,13.000,26.000,34.000,74.000,69.000,33.000,37.000,33.000,47.000,88.000,96.000,57.000,95.000
84.000,28.000,34.000,17.000,97.000,42.000,87.000,93.000,79.000,35.000,7.000,77.000,60.000,57.000,69.000,63.000,75.000,73.000,34.000,26.000
24.000,94.000,45.000,76.000,42.000,71.000,67.000,92.000,74.000,32.000,89.000,30.000,92.000,99.000,47.000,86.000,34.000,9.000,100.000,28.000
62.000,93.000,27.000,36.000,77.000,53.000,36.000,36.000,78.000,11.000,8.000,96.000,91.000,38.000,10.000,37.000,70.000,92.000,57.000,60.000
35.000,32.000,2.000,42.000,93.000,34.000,31.000,14.000,62.000,55.000,93.000,22.000,84.000,39.000,78.000,22.000,89.000,45.000,90.000,36.000
70.000,59.000,82.000,17.000,17.000,57.000,58.000,88.000,60.000,51.000,31.000,37.000,83.000,53.000,57.000,75.000,66.000,100.000,69.000,60.000
76.000,58.000,80.000,93.000,78.000,27.000,95.000,87.000,59.000,16.000,75.000,59.000,76.000,7.000,42.000,89.000,88.000,94.000,34.000,10.000
50.000,10.000,87.000,11.000,64.000,34.000,32.000,86.000,57.000,49.000,64.000,26.000,11.000,37.000,52.000,24.000,13.000,87.000,28.000,33.000
29.000,72.000,12.000,22.000,9.000,38.000,86.000,9.000,92.000,17.000,68.000,22.000,33.000,51.000,1.000,5.000,89.000,7.000,61.000,35.000
92.000,67.000,28.000,40.000,16.000,75.000,4.000,98.000,51.000,67.000,55.000,44.000,40.000,23.000,33.000,65.000,73.000,3.000,36.000,38.000
12.000,18.000,44.000,22.000,37.000,69.000,78.000,34.000,2.000,17.000,29.000,42.000,33.000,46.000,34.000,15.000,28.000,53.000,81.000,99.000
68.000,27.000,26.000,58.000,11.000,83.000,82.000,78.000,77.000,76.000,26.000,82.000,43.000,87.000,15.000,96.000,16.000,4.000,39.000,35.000
34.000,66.000,38.000,75.000,74.000,34.000,77.000,27.000,20.000,4.000,40.000,75.000,73.000,49.000,14.000,69.000,27.000,37.000,97.000,1.000
43.000,77.000,34.000,1.000,89.000,90.000,9.000,75.000,2.000,9.000,28.000,68.000,33.000,5.000,67.000,58.000,18.000,53.000,95.000,96.000
10.000,78.000,43.000,39.000,92.000,54.000,22.000,29.000,28.000,10.000,38.000,74.000,42.000,25.000,56.000,7.000,11.000,38.000,96.000,9.000
91.000,51.000,26.000,30.000,61.000,15.000,12.000,12.000,4.000,6.000,78.000,73.000,90.000,20.000,31.000,24.000,2.000,11.000,65.000,37.000
86.000,32.000,26.000,33.000,60.000,90.000,76.000,73.000,27.000,78.000,60.000,100.000,2.000,84.000,20.000,95.000,35.000,61.000,7.000,80.000
28.000,4.000,82.000,78.000,14.000,13.000,34.000,39.000,27.000,4.000,39.000,57.000,30.000,3.000,28.000,63.000,24.000,19.000,78.000,85.000
66.000,23.000,59.000,96.000,33.000,14.000,75.000,93.000,37.000,13.000,16.000,87.000,49.000,21.000,26.000,71.000,77.000,49.000,93.000,63.000
23.000,83.000,17.000,93.000,78.000,93.000,23.000,44.000,66.000,100.000,6.000,29.000,16.000,93.000,12.000,8.000,65.000,47.000,41.000,82.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
106.000,106.000,195.000,158.000,200.000,119.000,196.000,165.000,142.000,111.000,127.000,105.000,102.000,161.000,194.000,172.000,104.000,187.000,105.000,182.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123.000
89.000,97.000,52.000,51.000,56.000,85.000,84.000,13.000,26.000,34.000,74.000,69.000,33.000,37.000,33.000,47.000,88.000,96.000,57.000,95.000
84.000,28.000,34.000,17.000,97.000,42.000,87.000,93.000,79.000,35.000,7.000,77.000,60.000,57.000,69.000,63.000,75.000,73.000,34.000,26.000
24.000,94.000,45.000,76.000,42.000,71.000,67.000,92.000,74.000,32.000,89.000,30.000,92.000,99.000,47.000,86.000,34.000,9.000,100.000,28.000
62.000,93.000,27.000,36.000,77.000,53.000,36.000,36.000,78.000,11.000,8.000,96.000,91.000,38.000,10.000,37.000,70.000,92.000,57.000,60.000
35.000,32.000,2.000,42.000,93.000,34.000,31.000,14.000,62.000,55.000,93.000,22.000,84.000,39.000,78.000,22.000,89.000,45.000,90.000,36.000
70.000,59.000,82.000,17.000,17.000,57.000,58.000,88.000,60.000,51.000,31.000,37.000,83.000,53.000,57.000,75.000,66.000,100.000,69.000,60.000
76.000,58.000,80.000,93.000,78.000,27.000,95.000,87.000,59.000,16.000,75.000,59.000,76.000,7.000,42.000,89.000,88.000,94.000,34.000,10.000
50.000,10.000,87.000,11.000,64.000,34.000,32.000,86.000,57.000,49.000,64.000,26.000,11.000,37.000,52.000,24.000,13.000,87.000,28.000,33.000
29.000,72.000,12.000,22.000,9.000,38.000,86.000,9.000,92.000,17.000,68.000,22.000,33.000,51.000,1.000,5.000,89.000,7.000,61.000,35.000
92.000,67.000,28.000,40.000,16.000,75.000,4.000,98.000,51.000,67.000,55.000,44.000,40.000,23.000,33.000,65.000,73.000,3.000,36.000,38.000
12.000,18.000,44.000,22.000,37.000,69.000,78.000,34.000,2.000,17.000,29.000,42.000,33.000,46.000,34.000,15.000,28.000,53.000,81.000,99.000
68.000,27.000,26.000,58.000,11.000,83.000,82.000,78.000,77.000,76.000,26.000,82.000,43.000,87.000,15.000,96.000,16.000,4.000,39.000,35.000
34.000,66.000,38.000,75.000,74.000,34.000,77.000,27.000,20.000,4.000,40.000,75.000,73.000,49.000,14.000,69.000,27.000,37.000,97.000,1.000
43.000,77.000,34.000,1.000,89.000,90.000,9.000,75.000,2.000,9.000,28.000,68.000,33.000,5.000,67.000,58.000,18.000,53.000,95.000,96.000
10.000,78.000,43.000,39.000,92.000,54.000,22.000,29.000,28.000,10.000,38.000,74.000,42.000,25.000,56.000,7.000,11.000,38.000,96.000,9.000
91.000,51.000,26.000,30.000,61.000,15.000,12.000,12.000,4.000,6.000,78.000,73.000,90.000,20.000,31.000,24.000,2.000,11.000,65.000,37.000
86.000,32.000,26.000,33.000,60.000,90.000,76.000,73.000,27.000,78.000,60.000,100.000,2.000,84.000,20.000,95.000,35.000,61.000,7.000,80.000
28.000,4.000,82.000,78.000,14.000,13.000,34.000,39.000,27.000,4.000,39.000,57.000,30.000,3.000,28.000,63.000,24.000,19.000,78.000,85.000
66.000,23.000,59.000,96.000,33.000,14.000,75.000,93.000,37.000,13.000,16.000,87.000,49.000,21.000,26.000,71.000,77.000,49.000,93.000,63.000
23.000,83.000,17.000,93.000,78.000,93.000,23.000,44.000,66.000,100.000,6.000,29.000,16.000,93.000,12.000,8.000,65.000,47.000,41.000,82.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000
0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
