36.000,17.000,84.000,14.000,55.000,45.000,17.000,54.000,99.000,63.000,81.000,69.000,87.000,55.000,39.000,13.000,100.000,87.000,56.000,42.000,98.000,29.000,96.000,67.000,68.000,12.000,45.000,4.000,44.000,2.000,81.000,63.000,31.000,10.000,34.000,65.000,75.000,44.000,81.000,33.000,41.000,9.000,63.000,88.000,77.000,29.000,42.000,99.000,96.000,86.000,33.000,44.000,12.000,91.000,3.000,93.000,94.000,18.000,40.000,22.000,96.000,3.000,92.000,28.000,91.000,86.000,24.000,30.000,24.000,26.000,45.000,76.000,54.000,44.000,56.000,2.000,60.000,100.000,93.000,49.000
2.000,14.000,14.000,20.000,73.000,60.000,46.000,56.000,92.000,72.000,2.000,80.000,30.000,4.000,52.000,39.000,41.000,4.000,26.000,55.000,46.000,88.000,47.000,41.000,54.000,84.000,40.000,14.000,94.000,80.000,3.000,17.000,10.000,70.000,33.000,73.000,28.000,69.000,97.000,48.000,38.000,33.000,42.000,34.000,93.000,11.000,96.000,19.000,4.000,87.000,9.000,46.000,70.000,10.000,40.000,97.000,57.000,10.000,36.000,55.000,47.000,11.000,89.000,96.000,8.000,57.000,35.000,53.000,34.000,29.000,4.000,31.000,71.000,76.000,51.000,68.000,49.000,24.000,36.000,44.000
17.000,89.000,62.000,18.000,23.000,22.000,76.000,29.000,73.000,59.000,62.000,52.000,46.000,18.000,13.000,21.000,4.000,24.000,75.000,85.000,28.000,61.000,37.000,17.000,85.000,29.000,14.000,33.000,72.000,6.000,44.000,52.000,96.000,37.000,70.000,81.000,85.000,76.000,43.000,41.000,83.000,55.000,7.000,69.000,51.000,91.000,4.000,93.000,75.000,4.000,87.000,97.000,4.000,14.000,100.000,28.000,29.000,53.000,70.000,57.000,56.000,83.000,18.000,88.000,20.000,88.000,71.000,84.000,63.000,82.000,28.000,16.000,71.000,52.000,50.000,53.000,22.000,44.000,47.000,44.000
82.000,35.000,47.000,31.000,45.000,10.000,35.000,79.000,69.000,15.000,83.000,81.000,94.000,34.000,66.000,26.000,39.000,56.000,15.000,48.000,64.000,14.000,34.000,97.000,50.000,12.000,26.000,87.000,9.000,54.000,16.000,98.000,93.000,76.000,66.000,50.000,98.000,84.000,60.000,94.000,93.000,30.000,61.000,11.000,16.000,90.000,58.000,58.000,10.000,8.000,17.000,88.000,71.000,95.000,47.000,54.000,63.000,43.000,15.000,26.000,6.000,93.000,52.000,83.000,61.000,60.000,79.000,28.000,22.000,14.000,66.000,74.000,43.000,60.000,43.000,60.000,71.000,50.000,29.000,27.000
34.000,94.000,26.000,2.000,15.091,31.000,61.000,38.000,48.000,63.000,19.000,87.000,2.000,44.000,8.000,66.000,21.000,62.000,57.000,36.000,15.000,33.000,9.000,7.136,35.000,4.000,43.000,44.000,48.000,77.000,43.000,95.000,93.000,18.000,64.000,74.000,79.000,63.000,36.000,46.000,55.000,85.000,65.000,5.000,42.000,31.000,80.000,18.000,93.000,40.000,51.000,74.000,74.000,36.000,20.000,3.000,39.000,49.000,27.000,70.000,44.000,58.000,69.000,6.000,92.000,85.000,84.000,23.000,17.000,77.000,80.000,42.000,9.000,99.000,29.000,46.000,41.000,47.000,6.000,26.000
51.000,8.000,62.000,80.000,25.000,1.000,48.000,35.000,3.000,81.000,9.000,13.000,82.000,32.000,2.000,47.000,50.000,41.000,95.000,51.000,34.000,85.000,73.000,16.000,28.000,14.000,22.000,69.000,57.000,82.000,22.000,21.000,20.000,64.000,36.000,60.000,87.000,51.000,12.000,86.000,72.000,83.000,18.000,77.000,4.000,68.000,38.000,89.000,37.000,51.000,99.000,90.000,21.000,7.000,56.000,74.000,69.000,11.000,92.000,27.000,3.000,43.000,52.000,97.000,55.000,31.000,92.000,74.000,76.000,75.000,65.000,15.000,16.000,24.000,39.000,74.000,4.000,77.000,68.000,50.000
5.000,51.000,80.000,96.000,10.000,9.000,72.000,60.000,4.000,76.000,58.000,40.000,46.000,23.000,33.000,36.000,26.000,80.000,95.000,39.000,88.000,91.000,26.000,66.000,14.000,28.000,20.000,3.000,2.000,45.000,99.000,49.000,43.000,12.000,60.000,98.000,19.000,62.000,39.000,26.000,86.000,59.000,72.000,29.000,64.000,95.000,35.000,76.000,88.000,36.000,78.000,20.000,7.000,84.000,23.000,58.000,82.000,86.000,45.000,4.000,79.000,19.000,56.000,64.000,72.000,40.000,97.000,16.000,75.000,85.000,38.000,52.000,16.000,86.000,56.000,1.000,54.000,55.000,23.000,48.000
8.000,74.000,18.000,83.000,15.091,76.000,42.000,26.000,92.000,65.000,47.000,47.000,96.000,40.000,46.000,44.000,87.000,14.000,90.000,29.000,10.000,92.000,55.000,14.000,76.000,8.000,41.000,70.000,53.000,35.000,71.000,12.000,9.000,94.000,74.000,72.000,62.000,65.000,58.000,67.000,59.000,2.000,22.000,70.000,85.000,100.000,38.000,12.000,85.000,56.000,71.000,14.000,40.000,15.000,89.000,96.000,100.000,30.000,69.000,19.000,34.000,3.000,38.000,44.000,26.000,35.000,46.000,9.000,24.000,28.000,67.000,20.000,22.000,47.000,16.000,98.000,18.000,58.000,15.000,77.000
23.000,12.000,40.000,3.000,40.000,18.000,81.000,94.000,65.000,13.000,19.000,9.000,94.000,51.000,31.000,14.000,89.000,22.000,14.500,12.000,69.000,10.000,2.000,91.000,50.000,5.000,75.000,62.000,69.000,81.000,35.000,83.000,60.000,9.000,53.000,35.000,62.000,81.000,13.000,66.000,11.000,7.000,2.000,32.000,45.000,78.000,13.000,92.000,14.000,35.000,4.000,28.000,58.000,88.000,5.000,12.000,32.000,92.000,96.000,37.000,29.000,74.000,28.000,59.000,8.000,4.000,24.000,86.000,58.000,83.000,6.364,13.000,39.000,49.000,18.000,90.000,57.000,22.000,72.000,60.000
70.000,77.000,80.000,95.000,88.000,4.000,58.000,82.000,53.000,38.000,42.000,2.000,51.000,41.000,86.000,14.000,89.000,96.000,95.000,59.000,31.000,15.000,71.000,55.000,86.000,8.000,57.000,36.000,31.000,11.000,48.000,59.000,30.000,63.000,85.000,31.000,94.000,93.000,37.000,75.000,68.000,15.000,84.000,41.000,42.000,38.000,59.000,82.000,91.000,93.000,99.000,18.000,25.000,34.000,25.000,79.000,17.000,5.000,83.000,34.000,29.000,81.000,15.000,21.000,44.000,61.000,16.000,87.000,99.000,66.000,87.000,86.000,28.000,54.000,6.000,65.000,64.000,73.000,40.000,74.000
82.000,21.000,36.000,65.000,24.000,19.000,89.000,58.000,65.000,56.000,39.000,62.000,45.000,88.000,60.000,100.000,38.000,67.000,67.000,92.000,44.000,46.000,71.000,13.000,5.000,27.000,27.000,80.000,3.000,67.000,36.000,94.000,31.000,81.000,78.000,57.000,91.000,92.000,57.000,21.000,88.000,36.000,18.000,55.000,13.000,59.000,60.000,89.000,74.000,32.000,54.000,93.000,51.000,6.000,84.000,3.000,36.000,34.000,8.000,88.000,41.000,2.000,53.000,68.000,15.000,93.000,19.000,24.000,30.000,58.000,57.000,95.000,11.000,19.000,33.000,47.000,19.000,46.000,75.000,26.000
5.000,64.000,28.000,18.000,14.000,78.000,74.000,1.000,66.000,68.000,70.000,51.000,34.000,100.000,12.000,51.000,60.000,25.000,23.000,63.000,74.000,28.000,81.000,54.000,36.000,46.000,47.000,69.000,45.000,61.000,68.000,84.000,11.000,66.000,22.000,32.000,51.000,81.000,93.000,79.000,74.000,70.000,14.000,41.000,66.000,55.000,60.000,42.000,51.000,60.000,54.000,32.000,53.000,49.000,49.000,37.000,73.000,72.000,31.000,94.000,82.000,28.000,19.000,11.000,28.000,53.000,95.000,51.000,7.000,85.000,81.000,41.000,31.000,34.000,77.000,34.000,27.000,62.000,60.000,1.000
77.000,65.000,88.000,100.000,100.000,47.000,67.000,55.000,7.000,36.000,40.000,80.000,95.000,95.000,7.000,51.000,13.000,14.000,1.000,77.000,54.000,23.000,24.000,95.000,70.000,17.000,42.000,23.000,12.864,72.000,5.000,7.000,4.000,68.000,39.000,96.000,27.000,50.000,42.000,16.000,78.000,47.000,75.000,56.000,98.000,21.000,5.000,41.000,22.000,86.000,45.000,43.000,2.000,92.000,10.000,36.000,66.000,67.000,83.000,82.000,70.000,13.000,51.000,84.000,26.000,85.000,70.000,93.000,51.000,98.000,69.000,93.000,22.000,23.000,93.000,93.000,16.000,37.000,12.000,61.000
50.000,40.000,38.000,80.000,14.000,21.000,78.000,86.000,76.000,60.000,18.000,56.000,11.000,88.000,23.000,54.000,19.000,55.000,47.000,86.000,35.000,8.000,21.000,93.000,90.000,37.000,63.000,54.000,56.000,70.000,50.000,65.000,3.000,85.000,52.000,86.000,43.000,4.000,2.000,61.000,71.000,3.000,74.000,56.000,98.000,75.000,12.000,9.000,10.000,39.000,95.000,73.000,96.000,100.000,39.000,77.000,15.000,20.000,85.000,7.000,4.000,70.000,27.000,1.000,46.000,59.000,27.000,56.000,27.000,35.000,10.000,98.000,48.000,57.000,6.000,30.000,52.000,49.000,4.000,16.000
97.000,1.000,50.000,77.000,94.000,19.000,70.000,61.000,31.000,21.000,75.000,17.000,21.000,31.000,7.000,94.000,83.000,70.000,39.000,42.000,73.000,100.000,2.000,4.000,33.000,91.000,27.000,29.000,33.000,26.000,81.000,17.000,19.000,41.000,97.000,75.000,8.000,57.000,99.000,4.000,93.000,43.000,84.000,38.000,39.000,12.000,18.000,25.000,17.000,16.000,75.000,38.000,28.000,32.000,64.000,18.000,60.000,77.000,2.000,49.000,45.000,65.000,43.000,61.000,14.000,2.000,84.000,39.000,19.000,34.000,98.000,48.000,99.000,33.000,32.000,47.000,69.000,83.000,78.000,98.000
87.000,19.000,82.000,19.000,88.000,67.000,82.000,8.000,69.000,28.000,6.000,21.000,22.000,33.000,48.000,31.000,50.000,39.000,9.000,72.000,61.000,62.000,39.000,27.000,32.000,75.000,39.000,32.000,60.000,34.000,48.000,1.000,69.000,99.000,40.000,96.000,48.000,23.000,22.000,37.000,26.000,77.000,33.000,87.000,2.000,3.000,49.000,39.000,96.000,62.000,56.000,91.000,4.000,92.000,92.000,4.000,34.000,52.000,1.000,53.000,39.000,43.000,64.000,1.000,60.000,18.000,3.000,80.000,76.000,26.000,7.000,27.000,80.000,85.000,94.000,78.000,89.000,73.000,33.000,40.000
85.000,87.000,74.000,24.000,64.000,46.000,70.000,97.000,66.000,89.000,23.000,79.000,6.000,7.000,65.000,45.000,34.000,63.000,76.000,85.000,26.000,76.000,73.000,70.000,20.000,15.000,31.000,67.000,52.000,100.000,97.000,18.000,8.000,73.000,82.000,22.000,48.000,21.000,100.000,13.000,56.000,84.000,81.000,70.000,6.000,41.000,63.000,2.000,34.000,88.000,75.000,29.000,57.000,56.000,83.000,75.000,31.000,1.000,86.000,19.000,85.000,34.000,31.000,99.000,59.000,98.000,10.000,47.000,57.000,57.000,85.000,33.000,99.000,1.000,27.000,92.000,57.000,41.000,32.000,99.000
43.000,49.000,36.000,11.000,87.000,30.000,42.000,76.000,40.000,35.000,93.000,89.000,35.000,80.000,43.000,78.000,96.000,3.000,69.000,86.000,43.000,9.000,100.000,4.000,15.000,97.000,85.000,21.000,41.000,82.000,92.000,36.000,42.000,67.000,46.000,73.000,12.000,100.000,82.000,49.000,18.000,5.000,94.000,98.000,52.000,40.000,85.000,74.000,4.000,8.000,86.000,27.000,14.000,56.000,55.000,65.000,86.000,97.000,41.000,80.000,74.000,87.000,78.000,1.000,88.000,46.000,100.000,40.000,100.000,41.000,48.000,86.000,31.000,64.000,70.000,75.000,52.000,8.000,9.000,79.000
80.000,32.000,50.000,37.000,39.000,7.000,93.000,40.000,94.000,23.000,29.000,55.000,95.000,94.000,7.000,52.000,28.000,4.000,48.000,30.000,29.000,28.000,81.000,87.000,38.000,4.000,57.000,5.000,46.000,90.000,64.000,14.000,90.000,28.000,62.000,25.000,93.000,91.000,63.000,79.000,80.000,35.000,65.000,98.000,57.000,82.000,83.000,8.000,62.000,37.000,6.000,41.000,5.000,94.000,93.000,64.000,33.000,64.000,88.000,49.000,34.000,49.000,17.000,35.000,57.000,23.000,51.000,13.000,5.000,5.000,93.000,12.000,70.000,36.000,82.000,88.000,24.000,53.000,23.000,32.000
20.000,82.000,32.000,93.000,12.000,52.000,36.000,22.000,89.000,88.000,97.000,27.000,73.000,36.000,98.000,78.000,77.000,31.000,72.000,26.000,82.000,80.000,32.000,28.000,89.000,75.000,56.000,94.000,34.000,56.000,55.000,52.000,87.000,34.000,67.000,30.000,100.000,65.000,32.000,2.000,85.000,87.000,3.000,83.000,84.000,38.000,47.000,51.000,60.000,19.000,13.000,92.000,21.000,82.000,70.000,84.000,56.000,79.000,18.000,80.000,23.000,29.000,1.000,87.000,27.000,94.000,2.000,74.000,76.000,78.000,87.000,100.000,73.000,85.000,48.000,80.000,58.000,7.000,95.000,42.000
68.000,8.000,41.000,85.000,94.000,8.000,79.000,38.000,89.000,99.000,73.000,48.000,44.000,48.000,30.000,91.000,86.000,95.000,24.000,59.000,15.000,40.000,7.000,55.000,50.000,14.000,79.000,51.000,98.000,85.000,10.000,36.000,3.000,90.000,40.000,60.000,53.000,57.000,91.000,60.000,11.000,54.000,81.000,69.000,37.000,95.000,93.000,20.000,41.000,97.000,83.000,99.000,22.000,3.000,51.000,76.000,66.000,45.000,26.000,28.000,49.000,62.000,77.000,19.000,80.000,21.000,30.000,27.000,33.000,24.000,42.000,9.000,16.000,16.000,62.000,52.000,6.000,4.000,98.000,83.000
100.000,3.000,48.000,25.000,67.000,76.000,21.000,16.000,67.000,14.000,37.000,81.000,28.000,29.000,52.000,16.000,46.000,96.000,58.000,12.000,92.000,25.000,85.000,27.000,45.000,59.000,58.000,5.000,12.000,43.000,6.000,94.000,96.000,84.000,70.000,81.000,8.000,13.000,42.000,39.000,52.000,75.000,86.000,22.000,17.000,9.000,84.000,73.000,86.000,24.000,17.000,28.000,73.000,54.000,31.000,14.000,12.000,83.000,2.000,88.000,18.000,63.000,44.000,7.000,47.000,12.000,7.000,45.000,68.000,19.000,91.000,45.000,92.000,23.045,36.000,34.000,22.000,73.000,32.000,61.000
18.000,31.000,37.000,88.000,76.000,5.000,25.000,94.000,70.000,27.000,32.000,65.000,81.000,14.000,89.000,64.000,64.000,95.000,69.000,53.000,4.000,78.000,5.000,64.000,84.000,82.000,14.000,46.000,56.000,91.000,89.000,92.000,69.000,92.000,12.000,31.000,39.000,51.000,35.000,17.000,17.000,25.000,48.000,9.000,65.000,25.000,34.000,69.000,78.000,98.000,8.000,29.000,78.000,98.000,65.000,93.000,98.000,11.000,96.000,77.000,43.000,46.000,37.000,33.000,33.000,25.000,11.000,47.000,36.000,26.000,61.000,29.000,58.000,98.000,57.000,95.000,94.000,9.000,88.000,14.000
77.000,53.000,33.000,91.000,64.000,51.000,42.000,77.000,100.000,89.000,24.000,24.000,31.000,48.000,13.000,24.000,70.000,13.000,73.000,64.000,74.000,74.000,29.000,71.000,54.000,28.000,51.000,80.000,100.000,1.000,98.000,61.000,26.000,29.000,97.000,89.000,67.000,26.000,51.000,62.000,92.000,16.000,62.000,77.000,59.000,8.000,76.000,87.000,100.000,75.000,72.000,72.000,40.000,67.000,2.000,74.000,88.000,66.000,4.000,29.000,90.000,87.000,2.000,74.000,5.000,65.000,88.000,50.000,6.000,15.000,68.000,97.000,85.000,87.000,98.000,90.000,79.000,52.000,72.000,100.000
41.000,51.000,57.000,49.000,80.000,91.000,96.000,35.000,64.000,61.000,12.000,71.000,58.000,24.000,69.000,74.000,2.000,28.000,54.000,61.000,50.000,3.000,1.000,4.000,66.000,27.000,19.000,32.000,93.000,89.000,81.000,81.000,14.773,73.000,11.000,73.000,84.000,72.000,15.000,17.000,5.000,98.000,48.000,46.000,94.000,32.000,47.000,30.000,85.000,3.000,64.000,43.000,86.000,22.682,38.000,1.000,35.000,28.000,96.000,47.000,13.000,75.000,30.000,7.000,57.000,70.000,27.000,26.000,59.000,52.000,78.000,100.000,88.000,70.000,33.000,31.000,97.000,53.000,100.000,91.000
27.000,75.000,38.000,21.000,12.000,3.000,9.000,47.000,76.000,18.000,64.000,94.000,8.000,31.000,65.000,72.000,14.000,76.000,64.000,17.000,3.000,45.000,82.000,48.000,86.000,10.000,53.000,77.000,55.000,74.000,82.000,4.000,30.000,4.000,40.000,12.000,31.000,12.000,7.000,68.000,8.000,23.000,16.000,99.000,10.000,49.000,15.000,5.000,92.000,65.000,76.000,84.000,37.000,65.000,53.000,29.000,85.000,17.000,58.000,40.000,19.000,97.000,8.000,94.000,55.000,66.000,2.000,28.000,28.000,9.000,46.000,54.000,68.000,74.000,13.000,38.000,61.000,29.000,34.000,93.000
100.000,70.000,1.000,21.000,55.000,3.000,29.000,82.000,79.000,32.000,31.000,76.000,20.000,41.000,52.000,16.000,41.000,84.000,39.000,24.000,68.000,99.000,91.000,99.000,85.000,43.000,72.000,62.000,29.000,97.000,58.000,88.000,21.000,8.000,30.000,24.000,61.000,82.000,88.000,22.000,4.000,50.000,40.000,70.000,63.000,19.000,44.000,57.000,76.000,21.000,47.000,28.000,88.000,32.000,85.000,76.000,28.000,63.000,35.000,71.000,26.000,76.000,69.000,59.000,91.000,44.000,35.000,43.000,24.000,69.000,81.000,60.000,57.000,7.000,89.000,6.000,7.000,68.000,59.000,18.000
