21.000,52.000,41.000,4.000,96.000,47.000,86.000,81.000,100.000,23.000,58.000,99.000,37.000,19.000,86.000,63.000,50.000,81.000,56.000,94.000,58.000,36.000,61.000,90.000,24.000,61.000,26.000,14.000,78.000,31.000,31.000,87.000,84.000,8.000,80.000,27.000,20.000,65.000,25.000,100.000,27.000,91.000,92.000,91.000,93.000,31.000,36.000,6.000,60.000,11.000,92.000,64.000,69.000,12.000,9.000,69.000,86.000,79.000,78.000,23.000
72.000,42.000,45.000,27.000,68.000,22.000,57.000,45.000,94.000,71.000,16.000,21.000,71.000,21.000,37.000,63.000,90.000,49.000,27.000,50.000,97.000,44.000,54.000,28.000,78.000,81.000,33.000,31.000,96.000,70.000,50.000,93.000,26.000,57.000,99.000,31.000,76.000,39.000,77.000,13.000,43.000,89.000,85.000,22.000,83.000,93.000,53.000,33.000,9.000,96.000,39.000,50.000,36.000,86.000,11.000,12.000,18.000,3.000,76.000,4.000
48.000,93.000,11.000,54.000,6.000,37.000,70.000,84.000,99.000,64.000,41.000,99.000,14.000,66.000,6.000,47.000,77.000,71.000,86.000,67.000,32.000,7.000,74.000,65.000,59.000,26.000,10.000,87.000,25.000,83.000,4.000,55.000,83.000,67.000,43.000,67.000,99.000,66.000,42.000,16.000,67.000,13.000,37.000,69.000,10.000,36.000,39.000,11.000,78.000,32.000,75.000,98.000,15.000,89.000,73.000,95.000,18.000,77.000,31.000,72.000
95.000,79.000,100.000,99.000,43.000,94.000,48.000,87.000,6.000,53.000,74.000,50.000,37.000,93.000,52.000,99.000,95.000,85.000,21.000,12.000,2.000,22.000,97.000,69.000,32.000,4.000,88.000,77.000,62.000,57.000,40.000,82.000,74.000,100.000,45.000,89.000,91.000,100.000,14.000,31.000,100.000,76.000,59.000,43.000,53.000,57.000,43.000,35.000,60.000,47.000,97.000,54.000,82.000,82.000,4.000,34.000,4.000,68.000,5.000,20.000
87.000,27.000,2.000,78.000,76.000,37.000,62.000,15.000,56.000,89.000,55.000,21.000,32.000,66.000,77.000,97.000,45.000,40.000,5.000,20.000,81.000,64.000,85.000,81.000,32.000,40.000,9.000,95.000,52.000,91.000,31.000,69.000,41.000,61.000,51.000,52.000,77.000,85.000,90.000,96.000,10.000,97.000,1.000,78.000,100.000,16.000,18.000,92.000,8.000,81.000,82.000,15.000,36.000,22.000,20.000,81.000,72.000,64.000,96.000,2.000
30.000,37.000,74.000,1.000,74.000,37.000,57.000,2.000,70.000,83.000,18.000,17.000,54.000,49.000,57.000,12.000,86.000,87.000,30.000,97.000,89.000,10.000,92.000,37.000,63.000,38.000,50.000,95.000,5.000,99.000,62.000,13.000,79.000,53.000,38.000,20.000,27.000,12.000,63.000,74.000,24.000,88.000,65.000,47.000,23.000,7.000,29.000,89.000,11.000,66.000,21.000,91.000,69.000,72.000,27.000,21.000,83.000,77.000,65.000,71.000
23.000,75.000,66.000,39.000,47.000,30.000,57.000,28.000,72.000,55.000,12.000,3.000,35.000,10.000,90.000,16.000,21.000,68.000,30.000,75.000,65.000,44.000,49.000,97.000,62.000,58.000,11.000,67.000,18.000,26.000,92.000,37.000,60.000,43.000,32.000,50.000,6.000,35.000,80.000,80.000,56.000,94.000,51.000,5.000,35.000,84.000,42.000,27.000,85.000,13.000,99.000,79.000,45.000,17.000,18.000,37.000,73.000,50.000,28.000,51.000
92.000,43.000,24.000,85.000,13.000,60.000,100.000,56.000,42.000,74.000,24.000,35.000,58.000,41.000,38.000,54.000,65.000,71.000,2.000,7.000,84.000,40.000,69.000,93.000,51.000,89.000,96.000,54.000,26.000,35.000,69.000,47.000,52.000,97.000,26.000,89.000,68.000,33.000,91.000,34.000,68.000,58.000,76.000,78.000,38.000,33.000,47.000,88.000,80.000,99.000,29.000,17.000,95.000,54.000,25.000,8.000,55.000,44.000,42.000,8.000
19.000,40.000,72.000,94.000,29.000,7.000,46.000,43.000,49.000,22.000,47.000,23.000,82.000,11.000,41.000,40.000,39.000,87.000,11.000,90.000,26.000,91.000,39.000,13.000,20.000,14.000,91.000,42.000,24.000,15.000,40.000,55.000,12.000,82.000,46.000,68.000,37.000,55.000,34.000,43.000,53.000,48.000,72.000,19.000,27.000,68.000,77.000,48.000,58.000,37.000,55.000,5.000,27.000,41.000,81.000,50.000,66.000,36.000,94.000,68.000
53.000,86.000,1.000,34.000,14.000,12.000,29.000,77.000,61.000,26.000,93.000,72.000,72.000,49.000,5.000,83.000,9.000,43.000,4.000,47.000,75.000,29.000,37.000,88.000,42.000,18.000,65.000,83.000,72.000,67.000,7.000,49.000,55.000,68.000,19.000,55.000,44.000,42.000,93.000,26.000,55.000,90.000,65.000,48.000,18.000,12.000,69.000,73.000,73.000,45.000,54.000,84.000,85.000,8.000,85.000,40.000,35.000,65.000,55.000,62.000
