1.000,0.000,0.000,182.774
2.000,0.000,0.000,335.074
3.000,0.000,0.000,196.774
4.000,0.002,0.082,168.219
5.000,0.000,0.000,244.015
6.000,0.003,0.163,116.341
7.000,0.000,0.000,413.015
8.000,0.000,0.000,240.129
9.000,0.000,0.000,220.941
10.000,0.013,0.408,102.903
11.000,0.000,0.000,295.770
12.000,0.000,0.000,224.874
13.000,0.000,0.000,205.726
14.000,0.000,0.000,133.182
15.000,0.000,0.000,272.461
16.000,0.000,0.000,338.078
17.000,0.000,0.000,314.623
18.000,0.000,0.000,412.078
19.000,0.000,0.000,199.089
20.000,0.001,0.082,135.506
21.000,0.000,0.000,287.325
22.000,0.000,0.000,260.520
23.000,0.008,0.408,134.909
24.000,0.000,0.000,314.930
25.000,0.002,0.163,135.902
26.000,0.000,0.000,275.511
27.000,0.000,0.000,234.309
28.000,0.000,0.000,232.922
29.000,0.000,0.000,250.596
30.000,0.000,0.000,208.301
31.000,0.000,0.000,291.064
32.000,0.000,0.000,281.883
33.000,0.000,0.000,184.006
34.000,0.001,0.082,151.680
35.000,0.000,0.000,161.951
36.000,0.000,0.000,116.025
37.000,0.002,0.163,188.392
38.000,0.000,0.000,290.230
39.000,0.004,0.082,128.353
40.000,0.000,0.000,143.802
41.000,0.000,0.000,157.623
42.000,0.000,0.000,125.207
43.000,0.006,0.245,93.410
44.000,0.000,0.000,367.182
45.000,0.000,0.000,284.498
46.000,0.000,0.000,270.029
47.000,0.008,0.327,149.437
48.000,0.000,0.000,225.694
49.000,0.007,0.163,133.556
50.000,0.002,0.163,166.930
51.000,0.001,0.082,141.179
52.000,0.003,0.082,132.917
53.000,0.000,0.000,226.420
54.000,0.000,0.000,255.065
55.000,0.000,0.000,209.998
56.000,0.000,0.000,306.965
57.000,0.000,0.000,225.834
58.000,0.002,0.082,160.589
59.000,0.000,0.000,285.311
60.000,0.000,0.000,383.116
61.000,0.000,0.000,213.834
62.000,0.000,0.000,184.054
63.000,0.000,0.000,333.882
64.000,0.000,0.000,286.569
65.000,0.000,0.000,187.003
66.000,0.000,0.000,250.185
67.000,0.000,0.000,163.822
68.000,0.001,0.082,140.416
69.000,0.000,0.000,368.098
70.000,0.000,0.000,180.393
71.000,0.000,0.000,249.997
72.000,0.000,0.000,405.170
73.000,0.000,0.000,294.801
74.000,0.000,0.000,378.063
75.000,0.000,0.000,191.687
76.000,0.000,0.000,191.963
77.000,0.002,0.163,150.249
78.000,0.001,0.082,162.396
79.000,0.000,0.000,225.120
80.000,0.000,0.000,195.024
81.000,0.005,0.082,154.247
82.000,0.000,0.000,265.924
83.000,0.000,0.000,184.461
84.000,0.006,0.245,200.215
85.000,0.000,0.000,107.721
86.000,0.003,0.163,154.895
87.000,0.003,0.245,167.102
88.000,0.000,0.000,239.442
89.000,0.000,0.000,254.668
90.000,0.010,0.327,110.154
91.000,0.000,0.000,341.767
92.000,0.000,0.000,344.924
93.000,0.000,0.000,254.410
94.000,0.002,0.163,141.573
95.000,0.000,0.000,214.700
96.000,0.000,0.000,138.755
97.000,0.000,0.000,173.097
98.000,0.000,0.000,137.330
99.000,0.000,0.000,373.010
100.000,0.001,0.082,150.562
