24.000,67.000,30.000,90.000,65.000,62.000,59.000,24.000,73.000,9.000,30.000,64.000,56.000,73.000,11.000,76.000,46.000,76.000,91.000,45.000,94.000,32.000,59.000,80.000,22.000,21.000,64.000,32.000,66.000,94.000,6.000,12.000,37.000,23.000,84.000,12.000,85.000,52.000,83.000,53.000,81.000,20.000,92.000,43.000,62.000,33.000,67.000,51.000,74.000,36.000,15.000,77.000,9.000,56.000,58.000,90.000,89.000,60.000,39.000,5.000
27.000,22.000,19.000,9.736,75.000,22.000,36.000,6.000,39.000,91.000,49.000,29.000,4.000,52.000,56.000,62.000,4.000,71.000,51.000,38.000,12.000,11.000,25.000,17.000,35.000,48.000,15.326,71.000,25.000,89.000,39.000,51.000,9.000,12.000,91.000,29.000,79.000,44.000,5.000,92.000,70.000,23.000,52.000,31.000,90.000,72.000,2.000,25.000,96.000,81.000,64.000,59.000,70.000,27.000,46.000,88.000,22.000,88.000,21.000,51.000
27.000,29.000,48.000,17.000,85.000,66.000,59.000,33.000,69.000,43.000,9.000,48.000,26.000,31.000,37.000,11.000,56.000,85.000,83.000,69.000,42.000,9.000,45.000,48.000,13.000,82.000,26.000,30.000,20.000,3.000,15.000,95.000,2.000,90.000,64.000,63.000,9.000,97.000,97.000,10.000,45.000,45.000,34.000,84.000,87.000,91.000,70.000,98.000,30.000,47.000,87.000,32.000,57.000,56.000,74.000,91.000,86.000,88.000,38.000,11.000
38.000,6.000,65.000,58.000,48.000,39.000,61.000,50.000,45.000,44.000,55.000,82.000,99.000,86.000,34.000,59.000,92.000,48.000,73.000,58.000,36.000,55.000,37.000,24.000,9.000,57.000,93.000,71.000,80.000,74.000,22.000,82.000,34.000,19.000,34.000,66.000,13.000,78.000,49.000,43.000,82.000,6.000,44.000,89.000,72.000,99.000,51.000,44.000,60.000,57.000,55.000,13.000,27.000,22.000,64.000,69.000,78.000,63.000,79.000,11.000
40.000,22.000,96.000,58.000,28.000,65.000,82.000,86.000,81.000,7.000,92.000,12.000,69.000,2.000,84.000,100.000,91.000,9.000,54.000,87.000,48.000,72.000,44.000,90.000,63.000,21.000,65.000,56.000,92.000,46.000,45.000,17.000,40.000,44.000,12.000,2.000,62.000,39.000,36.000,97.000,51.000,7.000,90.000,95.000,24.000,3.000,50.000,24.000,41.000,96.000,95.000,47.000,2.000,81.000,13.000,3.000,45.000,30.000,94.000,67.000
68.000,58.000,49.000,27.000,79.000,79.000,90.000,71.000,64.000,33.000,36.000,30.000,6.000,77.000,91.000,79.000,79.000,41.000,54.000,87.000,7.000,76.000,71.000,100.000,41.000,67.000,79.000,47.000,70.000,63.000,95.000,70.000,57.000,63.000,41.000,64.000,19.000,67.000,12.000,62.000,7.000,37.000,74.000,18.000,89.000,49.000,63.000,29.000,2.000,83.000,98.000,35.000,60.000,25.000,70.000,54.000,7.000,15.000,35.000,36.000
2.000,65.000,59.000,19.000,58.000,82.000,57.000,82.000,79.000,76.000,65.000,31.000,21.000,25.000,36.000,70.000,64.000,4.000,25.000,86.000,17.000,19.000,73.000,45.000,88.000,35.000,37.000,53.000,65.000,41.000,53.000,27.000,79.000,71.000,69.000,71.000,84.000,67.000,27.000,39.000,42.000,43.000,11.000,68.000,5.000,10.000,77.000,75.000,31.000,50.000,21.000,46.000,17.000,60.000,34.000,81.000,50.000,66.000,93.000,67.000
20.000,68.000,64.000,95.000,70.000,56.000,35.000,63.000,30.000,40.000,74.000,29.000,35.000,100.000,74.000,16.000,59.000,33.000,82.000,54.000,3.000,100.000,44.000,5.000,86.000,38.000,57.000,25.000,42.000,75.000,63.000,75.000,90.000,67.000,40.000,58.000,6.000,9.000,46.000,80.000,37.000,80.000,61.000,75.000,8.000,57.000,32.000,51.000,37.000,13.000,59.000,88.000,45.000,79.000,40.000,71.000,7.000,70.000,7.000,44.000
75.000,16.000,23.000,58.000,31.000,58.000,39.000,55.000,56.000,82.000,56.000,62.000,11.000,83.000,33.000,23.000,81.000,71.000,97.000,88.000,60.000,11.000,83.000,10.000,38.000,1.000,30.000,26.000,69.000,73.000,85.000,99.000,4.000,19.000,52.000,2.000,90.000,19.000,32.000,78.000,87.000,80.000,96.000,63.000,54.000,62.000,53.000,14.000,98.000,20.000,67.000,75.000,47.000,29.000,71.000,77.000,48.000,40.000,46.000,82.000
94.000,18.000,52.000,74.000,64.000,49.000,93.000,37.000,39.000,22.000,93.000,97.000,45.000,100.000,7.000,54.000,68.000,51.000,22.000,68.000,62.000,15.000,51.000,90.000,20.000,99.000,15.000,21.000,23.000,3.000,73.000,65.000,99.000,67.000,73.000,3.000,36.000,68.000,14.000,96.000,67.000,13.000,39.000,34.000,81.000,32.000,99.000,82.000,85.000,69.000,83.000,25.000,62.000,10.000,100.000,68.000,3.000,56.000,2.000,83.000
