84.000,76.000,42.000,21.000,37.000,34.000,96.000,7.000,84.000,46.000,16.000,72.000,77.000,97.000,98.000,1.000,76.000,20.000,33.000,59.000,24.000,50.000,24.000,72.000,45.000,47.000,30.000,42.000,2.000,83.000,31.000,29.000,56.000,75.000,96.000,80.000,12.000,53.000,95.000,64.000
84.000,40.000,36.000,21.000,95.000,86.000,45.000,19.000,59.000,48.000,39.000,52.000,61.000,66.000,32.000,50.000,93.000,15.000,78.000,60.000,36.000,46.000,61.000,44.000,3.000,55.000,81.000,56.000,40.000,71.000,68.000,65.000,8.000,17.000,56.000,81.000,7.000,33.000,74.000,73.000
24.000,57.000,82.000,12.000,90.000,87.000,61.000,79.000,69.000,79.000,62.000,17.000,73.000,20.000,61.000,87.000,21.000,48.000,87.000,24.000,94.000,35.000,8.000,86.000,80.000,58.000,16.000,74.000,64.000,79.000,65.000,83.000,4.000,78.000,84.000,36.000,16.000,3.000,10.000,31.000
98.000,87.000,6.000,38.000,19.000,77.000,2.000,81.000,93.000,84.000,10.000,76.000,48.000,29.000,43.000,43.000,48.000,60.000,57.000,35.000,42.000,97.000,80.000,100.000,3.000,6.000,49.000,79.000,22.000,30.000,98.000,30.000,4.000,33.000,37.000,59.000,18.000,7.000,13.000,70.000
43.000,73.000,65.000,63.000,14.000,36.000,91.000,8.000,29.000,97.000,53.000,62.000,39.000,13.000,62.000,43.000,76.000,3.000,100.000,30.000,15.000,97.000,51.000,98.000,85.000,100.000,66.000,46.000,23.000,23.000,94.000,59.000,68.000,71.000,66.000,99.000,28.000,10.000,61.000,24.000
89.000,14.000,91.000,3.000,52.000,50.000,88.000,34.000,89.000,17.000,21.000,14.000,48.000,90.000,14.000,99.000,76.000,96.000,4.000,50.000,23.000,28.000,83.000,10.000,5.000,20.000,68.000,62.000,51.000,74.000,65.000,76.000,72.000,7.000,94.000,23.000,72.000,87.000,21.000,32.000
30.000,4.000,85.000,8.000,29.000,5.000,90.000,20.000,93.000,91.000,100.000,86.000,72.000,42.000,2.000,56.000,84.000,10.000,9.000,77.000,61.000,3.000,38.000,5.000,19.000,1.000,85.000,98.000,40.000,68.000,72.000,91.000,32.000,74.000,23.000,40.000,18.000,85.000,45.000,82.000
37.000,99.000,36.000,7.000,52.000,84.000,72.000,22.000,97.000,83.000,28.000,55.000,61.000,23.000,61.000,85.000,46.000,56.000,69.000,31.000,94.000,87.000,61.000,8.000,63.000,13.000,45.000,71.000,17.000,84.000,81.000,63.000,93.000,90.000,87.000,6.000,97.000,50.000,29.000,44.000
76.000,12.000,56.000,95.000,58.000,48.000,36.000,46.000,77.000,91.000,53.000,31.000,52.000,92.000,78.000,76.000,81.000,81.000,55.000,34.000,5.000,10.000,16.000,90.000,50.000,31.000,68.000,70.000,3.000,100.000,20.000,21.000,16.000,92.000,19.000,57.000,52.000,90.000,91.000,93.000
9.000,81.000,0.773,91.000,86.000,19.000,24.000,6.000,11.000,54.000,72.000,21.000,54.000,69.000,93.000,89.000,65.000,85.000,46.000,31.000,23.000,71.000,69.000,3.000,66.000,88.000,93.000,77.000,25.000,100.000,32.000,54.000,99.000,24.000,34.000,7.000,81.000,54.000,22.000,97.000
19.000,76.000,89.000,42.000,84.000,52.000,29.000,87.000,22.000,91.000,10.000,91.000,59.000,31.000,51.000,95.000,93.000,65.000,9.000,95.000,31.000,35.000,42.000,41.000,89.000,34.000,53.000,15.000,93.000,74.000,87.000,99.000,14.000,88.000,91.000,29.000,57.000,47.000,94.000,3.000
85.000,3.000,51.000,16.000,33.000,42.000,84.000,83.000,20.000,3.000,5.000,32.000,38.000,81.000,96.000,79.000,61.000,80.000,50.000,52.000,29.000,46.000,88.000,24.000,51.000,59.000,31.000,14.000,38.000,21.000,59.000,27.000,18.000,48.000,22.000,54.000,10.000,46.000,97.000,73.000
51.000,15.000,38.000,7.000,66.000,51.000,17.000,41.000,75.000,41.000,83.000,94.000,54.000,43.000,20.000,60.000,45.000,9.000,37.000,27.000,39.000,51.000,80.000,40.000,98.000,35.000,35.000,80.000,8.000,24.000,30.000,99.000,46.000,65.000,96.000,67.000,69.000,47.000,64.000,6.000
89.000,40.000,98.000,65.000,35.000,30.000,90.000,59.000,16.000,2.000,97.000,52.000,88.000,98.000,14.000,18.000,15.000,26.000,18.000,21.000,26.000,47.000,71.000,26.000,32.000,36.000,63.000,7.000,76.000,53.000,74.000,47.000,100.000,94.000,51.000,51.000,78.000,26.000,92.000,9.000
56.000,28.000,66.000,39.000,44.000,5.000,54.000,73.000,55.000,13.000,95.000,76.000,30.000,28.000,17.000,87.000,9.000,92.000,57.000,82.000,81.000,79.000,98.000,80.000,52.000,19.000,22.000,23.000,100.000,90.000,85.000,52.000,2.000,6.000,1.000,48.000,17.000,78.000,1.000,34.000
85.000,23.000,21.000,97.000,76.000,47.000,31.000,83.000,48.000,92.000,92.000,96.000,89.000,16.000,38.000,98.000,100.000,24.000,22.000,63.000,16.000,37.000,57.000,20.000,81.000,26.000,92.000,90.000,85.000,31.000,27.000,3.000,54.000,15.000,93.000,33.000,7.000,94.000,62.000,13.000
26.000,58.000,99.000,89.000,76.000,8.000,23.000,30.000,57.000,89.000,28.000,11.000,27.000,39.000,16.000,21.000,12.000,1.000,7.000,26.000,27.000,2.000,62.000,37.000,41.000,31.000,19.000,94.000,2.000,17.000,12.000,18.000,79.000,7.000,33.000,25.000,81.000,6.000,92.000,55.000
3.000,85.000,46.000,53.000,73.000,9.000,4.000,35.000,100.000,92.000,7.000,21.000,19.000,95.000,15.000,9.000,10.000,43.000,22.000,55.000,47.000,9.000,100.000,92.000,4.000,18.000,66.000,6.000,65.000,37.000,41.000,48.000,52.000,97.000,14.000,79.000,34.000,47.000,53.000,87.000
76.000,76.000,87.000,82.000,40.000,22.000,63.000,91.000,41.000,62.000,99.000,69.000,12.000,45.000,82.000,6.000,63.000,92.000,5.000,22.000,85.000,65.000,1.000,8.438,16.000,1.000,17.000,100.000,48.000,45.000,64.000,49.000,14.000,53.000,42.000,97.000,20.000,88.000,74.000,58.000
79.000,84.000,64.000,53.000,60.000,32.000,86.000,25.000,60.000,30.000,29.000,10.000,23.000,96.000,9.000,7.000,95.000,71.000,23.000,9.000,84.000,25.000,10.000,19.000,74.000,60.000,75.000,64.000,91.000,2.000,75.000,9.000,18.000,78.000,96.000,46.000,64.000,86.000,20.000,63.000
94.000,20.000,15.000,16.000,56.000,93.000,16.000,18.000,89.000,12.000,53.000,43.000,16.000,40.000,27.000,27.000,19.000,41.000,77.000,70.000,22.000,10.000,42.000,87.000,7.000,10.000,43.000,18.000,62.000,18.000,74.000,99.000,2.000,71.000,7.000,44.000,87.000,94.000,81.000,77.000
34.000,94.000,19.000,5.000,94.000,54.000,96.000,39.000,81.000,7.000,31.000,70.000,98.000,23.000,94.000,10.000,34.000,2.000,90.000,25.000,19.000,43.000,92.000,84.000,76.000,39.000,44.000,73.000,27.000,52.000,5.000,34.000,19.000,80.000,88.000,92.000,27.000,98.000,15.000,14.000
47.000,63.000,36.000,94.000,70.000,70.000,85.000,27.000,20.000,13.000,51.000,1.000,24.000,3.000,25.000,63.000,86.000,56.000,45.000,26.000,99.000,49.000,75.000,52.000,7.000,26.000,61.000,2.000,90.000,57.000,92.000,3.000,77.000,77.000,29.000,51.000,53.000,100.000,75.000,88.000
80.000,74.000,32.000,67.000,2.000,36.000,57.000,70.000,48.000,77.000,73.000,36.000,32.000,70.000,42.000,95.000,8.000,20.000,62.000,22.000,57.000,97.000,41.000,79.000,44.000,74.000,12.000,50.000,33.000,9.000,46.000,25.000,4.000,19.000,68.000,54.000,84.000,28.000,98.000,54.000
5.000,19.000,72.000,69.000,79.000,2.000,44.000,82.000,42.000,54.000,70.000,63.000,49.000,57.000,42.000,22.000,11.000,45.000,65.000,61.000,95.000,5.000,77.000,68.000,91.000,76.000,24.000,89.000,17.000,84.000,1.000,3.000,38.000,63.000,50.000,8.000,77.000,46.000,21.000,47.000
96.000,90.000,43.000,18.000,18.000,55.000,88.000,19.000,3.000,39.000,4.000,26.000,62.000,99.000,18.000,97.000,69.000,33.000,13.000,73.000,98.000,77.000,41.000,89.000,74.000,39.000,84.000,74.000,66.000,26.000,34.000,53.000,28.000,36.000,71.000,97.000,74.000,23.000,89.000,19.000
88.000,21.000,52.000,15.000,96.000,89.000,45.000,74.000,20.000,97.000,50.000,19.000,90.000,22.000,27.000,20.000,73.000,66.000,81.000,46.000,53.000,75.000,17.000,14.000,89.000,65.000,100.000,33.000,75.000,96.000,78.000,65.000,50.000,84.000,60.000,28.000,80.000,17.000,39.000,1.000
46.000,99.000,13.000,22.000,42.000,83.000,94.000,29.000,29.000,42.000,82.000,49.000,48.000,35.000,63.000,6.000,83.000,47.000,35.000,24.000,68.000,95.000,11.000,70.000,39.000,8.000,83.000,71.000,61.000,7.000,60.000,40.000,97.000,56.000,49.000,56.000,2.000,32.000,26.000,84.000
84.000,3.000,37.000,50.000,100.000,11.000,95.000,28.460,39.000,66.000,17.000,11.000,95.000,80.000,85.000,10.000,60.000,6.000,46.000,85.000,20.000,5.000,78.000,31.000,74.000,11.000,18.000,2.000,100.000,91.000,37.000,64.000,36.000,15.000,80.000,15.000,28.000,23.721,75.000,12.000
