37.000,16.000,17.000,90.000,95.000,52.000,2.000,42.000,13.000,96.000,28.000,90.000,90.000,78.000,91.000,2.000,96.000,8.000,29.000,49.000
98.000,57.000,28.000,13.000,16.000,27.000,44.000,40.000,43.000,62.000,45.000,2.000,4.000,40.000,98.000,55.000,92.000,33.000,30.000,88.000
78.000,40.000,89.000,43.000,47.000,43.000,46.000,70.000,10.000,74.000,14.000,50.000,26.000,60.000,23.000,96.000,7.000,19.000,63.000,30.000
14.000,19.000,96.000,30.000,24.000,67.000,1.000,8.000,31.000,23.000,70.000,71.000,86.000,56.000,58.000,54.000,86.000,45.000,39.000,60.000
31.000,11.000,38.000,23.000,65.000,78.000,44.000,63.000,28.000,48.000,32.000,83.000,75.000,15.000,7.000,54.000,75.000,84.000,73.000,89.000
17.000,21.000,89.000,47.000,19.000,73.000,89.000,80.000,85.000,54.000,21.000,54.000,85.000,22.000,72.000,87.000,48.000,47.000,95.000,63.000
81.000,41.000,33.000,38.000,72.000,20.000,49.000,13.000,14.000,95.000,64.000,44.000,71.000,53.000,66.000,78.000,62.000,51.000,49.000,12.000
92.000,44.000,43.000,3.000,52.000,97.000,28.000,75.000,12.000,77.000,77.000,55.000,17.000,94.000,21.000,2.000,61.000,61.000,47.000,60.000
73.000,41.000,60.000,43.000,13.000,35.000,55.000,13.000,9.000,29.000,68.000,46.000,50.000,6.000,8.000,34.000,34.000,99.000,76.000,65.000
89.000,52.000,38.000,89.000,25.000,17.000,66.000,26.000,16.000,28.000,30.000,1.000,23.000,68.000,99.000,26.000,62.000,98.000,50.000,31.000
60.000,55.000,13.000,56.000,15.000,26.000,53.000,82.000,72.000,51.000,90.000,96.000,47.000,29.000,93.000,50.000,88.000,22.000,12.000,13.000
58.000,47.000,38.000,76.000,46.000,71.000,93.000,83.000,4.000,97.000,89.000,64.000,2.000,98.000,39.000,40.000,52.000,56.000,96.000,86.000
48.000,88.000,39.000,5.000,31.000,33.000,47.000,49.000,71.000,37.000,95.000,27.000,75.000,91.000,59.000,91.000,6.000,56.000,1.000,16.000
37.000,21.500,54.000,32.000,71.000,59.000,24.000,7.000,1.000,19.000,30.000,62.000,13.000,14.000,32.000,9.000,41.000,29.000,64.000,22.000
66.000,20.000,10.000,92.000,56.000,42.000,12.000,56.000,12.000,24.000,14.000,33.000,35.000,93.000,89.000,80.000,8.000,42.000,40.000,42.000
98.000,24.000,11.000,81.000,5.000,96.000,81.000,97.000,77.000,61.000,99.000,57.000,50.000,26.000,20.000,50.000,72.000,99.000,34.000,23.000
35.000,10.000,64.000,38.000,89.000,43.000,90.000,23.000,80.000,86.000,43.000,59.000,10.000,26.000,60.000,53.000,92.000,67.000,50.000,64.000
9.000,5.000,76.000,33.000,7.000,93.000,6.000,7.000,58.000,44.000,3.000,5.000,24.000,13.000,64.000,48.000,11.000,44.000,91.000,57.000
74.000,99.000,59.000,51.000,54.000,61.000,77.000,61.000,73.000,44.000,65.000,18.000,88.000,26.000,36.000,31.000,97.000,20.000,10.000,70.000
10.000,20.000,61.000,71.000,90.000,61.000,87.000,68.000,79.000,54.000,1.000,20.000,44.000,56.000,39.000,65.000,59.000,77.000,18.000,51.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
