13.000,51.000,18.000,9.000,91.000,27.000,29.000,54.000,9.000,58.000,40.000,33.000,31.000,36.000,33.000,95.000,6.000,44.000,10.000,63.000,15.000,22.000,91.000,86.000,17.000,73.000,93.000,29.000,77.000,65.000,90.000,85.000,82.000,43.000,44.000,86.000,25.000,33.000,2.000,41.000
26.000,99.000,88.000,22.000,13.000,89.000,52.000,66.000,59.000,89.000,85.000,25.000,37.000,51.000,89.000,5.000,31.000,52.000,66.000,71.000,64.000,49.000,17.000,15.000,95.000,12.000,85.000,54.000,50.000,54.000,99.000,34.000,32.000,25.000,94.000,3.000,61.000,91.000,92.000,94.000
30.000,50.000,50.000,32.000,71.000,8.000,3.000,39.000,38.000,13.000,56.000,72.000,41.000,100.000,87.000,74.000,25.000,53.000,72.000,82.000,26.000,23.000,44.000,64.000,88.000,15.000,97.000,35.000,62.000,49.000,38.000,67.000,30.000,57.000,68.000,69.000,22.000,46.000,60.000,3.000
15.167,55.000,67.000,99.000,27.000,10.000,85.000,3.000,92.000,49.000,22.000,49.000,10.000,8.000,30.000,36.000,12.000,53.000,52.000,13.000,81.000,70.000,13.000,42.000,69.000,49.000,63.000,79.000,95.000,81.000,14.000,87.000,52.000,15.000,1.000,34.000,93.000,71.000,30.000,11.000
34.000,58.000,78.000,54.000,57.000,1.000,14.000,51.000,75.000,2.000,91.000,61.000,56.000,94.000,52.000,82.000,65.000,50.000,78.000,66.000,42.000,32.000,90.000,15.000,57.000,45.000,71.000,94.000,95.000,27.000,26.000,33.000,55.000,34.000,88.000,59.000,31.000,35.000,39.000,99.000
35.000,70.000,97.000,29.000,53.000,25.000,28.000,62.000,61.000,13.000,69.000,51.000,35.000,76.000,20.000,82.000,96.000,18.000,15.000,36.000,60.000,42.000,54.000,50.000,43.000,22.000,38.000,86.000,3.000,53.000,53.000,41.000,1.000,89.000,95.000,97.000,29.000,29.000,7.000,15.000
73.000,77.000,97.000,69.000,38.000,44.000,37.000,36.000,19.000,83.000,83.000,36.000,5.000,53.000,100.000,11.000,84.000,88.000,80.000,80.000,43.000,64.000,96.000,52.000,15.000,27.000,8.000,21.000,52.000,71.000,75.000,89.000,51.000,42.000,73.000,79.000,31.000,89.000,84.000,41.000
78.000,41.000,17.000,48.000,74.000,38.000,16.000,45.000,63.000,74.000,20.000,38.000,29.000,59.000,51.000,38.000,98.000,14.000,51.000,67.000,86.000,95.000,84.000,52.000,96.000,64.000,26.000,79.000,10.000,68.000,60.000,18.000,54.000,75.000,22.000,60.000,64.000,42.000,69.000,60.000
6.000,73.000,82.000,12.000,36.000,7.000,31.000,11.000,98.000,38.000,38.000,74.000,50.000,21.000,7.000,52.000,68.000,56.000,40.000,53.000,2.000,50.000,94.000,29.000,71.000,43.000,52.000,71.000,53.000,58.000,50.000,37.000,97.000,80.000,17.000,14.000,40.000,74.000,90.000,36.000
26.000,62.000,90.000,45.000,64.000,52.000,29.000,56.000,59.000,93.000,36.000,35.000,12.000,77.000,66.000,21.000,51.000,56.000,11.000,99.000,72.000,14.000,20.000,32.000,79.000,52.000,24.000,14.000,89.000,21.000,42.000,82.000,73.000,62.000,87.000,85.000,49.000,47.000,70.000,76.000
4.000,17.000,68.000,34.000,44.000,64.000,1.000,50.000,39.000,54.000,70.000,79.000,7.000,91.000,61.000,72.000,14.000,62.000,80.000,81.000,5.000,30.000,17.000,1.000,23.000,46.000,3.000,88.000,8.000,63.000,11.000,36.000,53.000,84.000,27.333,58.000,27.000,89.000,19.000,6.000
51.000,33.000,89.000,93.000,40.000,28.000,29.000,17.000,55.000,74.000,74.000,82.000,19.000,37.000,91.000,92.000,73.000,28.000,62.000,94.000,77.000,31.000,54.000,55.000,66.000,30.000,38.000,80.000,50.000,94.000,75.000,58.000,20.000,59.000,54.000,20.000,79.000,68.000,7.000,7.000
57.000,60.000,72.000,47.000,94.000,63.000,56.000,70.000,26.000,36.000,46.000,79.000,91.000,67.000,35.000,98.000,57.000,35.000,62.000,20.000,69.000,75.000,100.000,19.000,3.000,24.000,12.000,59.000,26.000,11.000,60.000,73.000,62.000,70.000,53.000,65.000,65.000,2.000,73.000,35.000
