1.000,0.053,0.422,4.239
2.000,0.064,0.500,4.060
3.000,0.040,0.297,4.191
4.000,0.066,0.531,4.261
5.000,0.066,0.578,4.357
6.000,0.057,0.391,4.257
7.000,0.043,0.297,4.055
8.000,0.089,0.656,4.273
9.000,0.048,0.359,4.104
10.000,0.053,0.438,4.177
11.000,0.020,0.125,4.304
12.000,0.061,0.531,4.270
13.000,0.061,0.484,4.421
14.000,0.058,0.563,4.309
15.000,0.032,0.250,4.144
16.000,0.068,0.609,4.329
17.000,0.045,0.391,4.084
18.000,0.065,0.391,4.376
19.000,0.102,0.797,4.277
20.000,0.055,0.422,4.184
21.000,0.048,0.516,4.058
22.000,0.067,0.531,4.148
23.000,0.035,0.297,4.238
24.000,0.036,0.234,4.073
25.000,0.074,0.531,4.208
26.000,0.052,0.406,4.260
27.000,0.042,0.391,4.211
28.000,0.061,0.547,4.110
29.000,0.023,0.188,4.080
30.000,0.067,0.438,4.275
31.000,0.048,0.391,4.154
32.000,0.070,0.719,4.190
33.000,0.017,0.078,4.154
34.000,0.043,0.344,4.108
35.000,0.079,0.688,4.147
36.000,0.049,0.359,4.196
37.000,0.055,0.328,4.312
38.000,0.082,0.688,4.511
39.000,0.051,0.406,4.053
40.000,0.048,0.328,4.431
41.000,0.076,0.547,4.211
42.000,0.031,0.297,4.209
43.000,0.042,0.359,4.083
44.000,0.103,0.859,4.261
45.000,0.041,0.469,4.094
46.000,0.021,0.188,4.388
47.000,0.038,0.344,4.173
48.000,0.024,0.219,4.031
49.000,0.052,0.453,4.516
50.000,0.075,0.547,4.126
51.000,0.057,0.547,4.145
52.000,0.059,0.453,4.104
53.000,0.066,0.594,4.444
54.000,0.034,0.266,4.224
55.000,0.074,0.609,4.365
56.000,0.035,0.250,4.314
57.000,0.033,0.313,4.074
58.000,0.049,0.438,4.119
59.000,0.047,0.391,4.246
60.000,0.080,0.688,4.425
61.000,0.035,0.313,4.131
62.000,0.085,0.594,4.288
63.000,0.058,0.531,4.196
64.000,0.039,0.359,4.148
65.000,0.059,0.547,4.112
66.000,0.040,0.297,4.132
67.000,0.047,0.375,4.417
68.000,0.062,0.547,4.660
69.000,0.074,0.625,4.328
70.000,0.076,0.609,4.169
71.000,0.052,0.391,4.558
72.000,0.102,0.781,4.214
73.000,0.093,0.641,4.187
74.000,0.035,0.328,4.159
75.000,0.029,0.219,4.240
76.000,0.056,0.484,4.222
77.000,0.057,0.453,4.127
78.000,0.074,0.625,4.310
79.000,0.044,0.328,4.163
80.000,0.038,0.281,4.162
81.000,0.104,0.859,4.374
82.000,0.044,0.391,4.129
83.000,0.044,0.359,4.243
84.000,0.046,0.406,4.238
85.000,0.051,0.375,4.081
86.000,0.083,0.672,4.212
87.000,0.060,0.516,4.474
88.000,0.029,0.234,4.292
89.000,0.035,0.328,4.370
90.000,0.068,0.500,4.041
91.000,0.046,0.359,4.158
92.000,0.015,0.078,4.338
93.000,0.053,0.484,4.282
94.000,0.084,0.688,4.595
95.000,0.073,0.656,4.156
96.000,0.062,0.547,4.105
97.000,0.090,0.766,4.437
98.000,0.052,0.422,4.134
99.000,0.031,0.266,4.199
100.000,0.053,0.391,4.449
