77.000,80.000,25.000,20.000,37.000,72.000,13.000,43.000,2.000,8.000,72.000,81.000,92.000,92.000,63.000,14.000,7.000,78.000,75.000,63.000
73.000,21.000,80.000,98.000,43.000,25.000,49.000,67.000,86.000,95.000,13.000,70.000,9.000,11.000,14.000,52.000,49.000,45.000,80.000,53.000
67.000,49.000,34.000,26.000,98.000,27.000,79.000,50.000,33.000,62.000,1.000,7.000,93.000,91.000,84.000,92.000,68.000,78.000,70.000,20.000
46.000,79.000,1.000,56.000,44.000,6.000,45.000,84.000,62.000,75.000,94.000,33.000,75.000,88.000,44.000,53.000,66.000,47.000,19.000,23.000
42.000,2.000,76.000,7.000,44.000,55.000,62.000,44.000,9.000,29.000,8.000,73.000,35.000,66.000,49.000,39.000,33.000,11.000,38.000,38.000
49.000,80.000,70.000,85.000,52.000,86.000,47.000,27.000,63.000,57.000,55.000,40.000,43.000,14.000,30.000,1.000,94.000,61.000,90.000,43.000
41.000,56.000,60.000,51.000,59.000,14.000,77.000,66.000,36.000,32.000,28.000,15.000,34.000,84.000,24.000,7.000,50.000,13.000,41.000,10.000
73.000,35.000,57.000,66.000,66.000,71.000,31.000,9.000,64.000,27.000,90.000,31.000,72.000,34.000,37.000,60.000,91.000,27.000,95.000,74.000
1.000,86.000,70.000,57.000,34.000,34.000,8.000,46.000,66.000,58.000,41.000,94.000,37.000,95.000,4.000,45.000,71.000,71.000,52.000,62.000
75.000,81.000,34.000,57.000,86.000,59.000,51.000,86.000,69.000,11.000,51.000,2.000,45.000,91.000,5.000,95.000,19.000,37.000,21.000,10.000
44.000,28.000,11.000,50.000,24.000,35.000,56.000,55.000,43.000,39.000,39.000,29.000,18.000,13.000,2.000,76.000,51.000,73.000,77.000,27.000
20.000,7.000,43.000,71.000,98.000,56.000,5.000,59.000,28.000,55.000,45.000,12.000,38.000,77.000,92.000,70.000,98.000,13.000,65.000,39.000
57.000,20.000,40.000,35.000,36.000,38.000,12.000,51.000,82.000,35.000,50.000,12.000,58.000,52.000,36.000,87.000,35.000,46.000,24.000,78.000
28.000,53.000,54.000,88.000,94.000,5.000,98.000,64.000,8.000,22.000,36.000,43.000,76.000,92.000,63.000,96.000,76.000,53.000,86.000,82.000
14.000,77.000,62.000,40.000,85.000,4.000,10.000,95.000,40.000,54.000,91.000,35.000,67.000,73.000,23.000,56.000,46.000,62.000,55.000,52.000
29.000,88.000,94.000,81.000,97.000,53.000,12.000,66.000,20.000,86.000,95.000,11.000,30.000,80.000,45.000,50.000,3.000,58.000,58.000,75.000
8.000,79.000,20.000,54.000,93.000,99.000,98.000,31.000,76.000,21.000,87.000,66.000,11.000,59.000,97.000,85.000,76.000,71.000,25.000,4.000
47.000,12.000,17.000,42.000,67.000,98.000,28.000,54.000,94.000,17.000,79.000,11.000,89.000,53.000,98.000,76.000,73.000,1.000,21.000,27.000
8.000,74.000,83.000,35.000,14.000,67.000,84.000,68.000,14.000,38.000,68.000,52.000,98.000,27.000,87.000,38.000,14.000,9.000,74.000,38.000
