44.000,88.000,37.000,79.000,82.000,23.000,100.000,59.000,100.000,15.000,66.000,16.000,8.000,5.000,7.000,92.000,32.000,77.000,85.000,41.000,64.000,20.000,42.000,47.000,46.000,88.000,67.000,71.000,80.000,70.000,46.000,80.000,65.000,92.000,95.000,36.000,66.000,65.000,98.000,91.000,48.000,76.000,33.000,43.000,74.000,68.000,80.000,41.000,38.000,2.000,84.000,60.000,80.000,51.000,13.000,74.000,61.000,51.000,20.000,81.000,92.000,65.000,30.000,2.000,35.000,26.000,31.000,96.000,62.000,7.000,1.000,87.000,71.000,33.000,92.000,24.000,59.000,27.000,85.000,62.000
3.000,52.000,1.000,75.000,78.000,97.000,12.000,1.000,22.000,38.000,38.000,1.000,42.000,30.000,80.000,89.000,78.000,32.000,91.000,73.000,68.000,14.000,13.000,28.000,34.000,37.000,3.000,74.000,34.000,47.000,44.000,55.000,98.000,74.000,1.000,34.000,16.000,91.000,34.000,55.000,30.000,16.000,22.000,26.000,41.000,84.000,26.000,55.000,68.000,17.000,9.000,5.000,82.000,33.000,9.000,59.000,46.000,71.000,11.000,85.000,52.000,61.000,23.000,87.000,73.000,39.000,58.000,33.000,98.000,57.000,6.000,96.000,37.000,89.000,2.000,95.000,21.000,34.000,75.000,84.000
20.000,86.000,92.000,21.000,69.000,11.000,21.000,73.000,58.000,25.000,29.000,10.000,37.000,65.000,64.000,62.000,23.000,35.000,47.000,84.000,61.000,8.000,78.000,12.000,98.000,43.000,96.000,64.000,77.000,73.000,32.000,76.000,44.000,72.000,15.000,86.000,19.000,62.000,66.000,12.000,78.000,85.000,20.000,72.000,9.000,62.000,65.000,85.000,77.000,34.000,25.000,18.000,66.000,82.000,68.000,66.000,2.000,53.000,64.000,34.000,23.000,17.000,78.000,52.000,40.000,40.000,63.000,8.000,12.000,35.000,80.000,54.000,51.000,95.000,38.000,37.000,57.000,55.000,5.000,22.000
46.000,71.000,56.000,24.000,62.000,15.000,69.000,50.000,41.000,49.000,20.000,23.000,43.000,7.000,21.000,22.000,97.000,32.000,18.000,63.000,56.000,80.000,22.000,6.000,26.000,6.000,79.000,6.000,38.000,21.000,9.000,83.000,89.000,67.000,65.000,37.000,53.000,5.000,3.000,85.000,21.000,25.000,1.000,91.000,71.000,36.000,80.000,6.000,76.000,42.000,43.000,30.000,44.000,85.000,36.000,16.000,3.000,53.000,72.000,85.000,88.000,78.000,5.000,21.000,98.000,80.000,44.000,13.000,41.000,42.000,38.000,23.000,17.000,96.000,85.000,62.000,29.000,9.000,7.000,22.000
43.000,49.000,94.000,30.000,78.000,82.000,65.000,11.000,93.000,56.000,28.000,13.000,88.000,81.000,78.000,89.000,15.000,21.000,38.000,32.000,34.000,89.000,28.000,80.000,94.000,54.000,89.000,82.000,54.000,54.000,67.000,84.000,98.000,94.000,40.000,70.000,8.000,49.000,60.000,81.000,88.000,24.000,2.000,28.000,42.000,62.000,19.000,29.000,17.000,33.000,4.000,18.000,13.000,42.000,12.000,99.000,3.000,44.000,49.000,25.000,74.000,29.000,47.000,2.000,80.000,59.000,98.000,49.000,71.000,92.000,73.000,46.000,92.000,28.000,63.000,81.000,84.000,70.000,26.000,59.000
44.000,99.000,29.000,25.000,59.000,39.000,37.000,86.000,72.000,99.000,3.000,65.000,83.000,30.000,38.000,20.000,25.000,95.000,68.000,25.000,54.000,57.000,95.000,29.000,64.000,76.000,5.000,7.000,57.000,74.000,85.000,77.000,63.000,62.000,91.000,43.000,33.000,59.000,84.000,46.000,10.000,67.000,70.000,25.000,19.000,57.000,56.000,38.000,45.000,91.000,27.000,29.000,52.000,47.000,5.000,96.000,75.000,69.000,70.000,87.000,77.000,4.000,1.000,8.000,99.000,27.000,1.000,92.000,65.000,43.000,69.000,19.000,36.000,39.000,76.000,47.000,41.000,46.000,28.000,6.000
47.000,2.000,1.000,89.000,85.000,52.000,34.000,45.000,93.000,97.000,89.000,48.000,58.000,77.000,85.000,67.000,53.000,26.000,40.000,3.000,53.000,62.000,43.000,90.000,16.000,85.000,80.000,72.000,19.000,49.000,15.000,34.000,60.000,62.000,44.000,81.000,20.000,68.000,48.000,76.000,86.000,92.000,24.000,7.000,97.000,19.000,75.000,63.000,65.000,62.000,22.000,67.000,46.000,82.000,10.000,58.000,66.000,85.000,4.000,62.000,71.000,61.000,3.000,92.000,26.000,80.000,14.000,27.000,75.000,84.000,63.000,5.000,69.000,37.000,42.000,67.000,49.000,28.000,84.000,92.000
90.000,69.000,16.000,26.000,2.000,73.000,77.000,11.000,34.000,64.000,5.000,35.000,5.000,71.000,40.000,83.000,1.000,30.000,73.000,16.000,71.000,20.000,30.000,91.000,68.000,77.000,54.000,75.000,11.000,67.000,97.000,69.000,15.000,51.000,95.000,62.000,14.000,51.000,42.000,31.000,55.000,86.000,11.000,53.000,59.000,21.000,60.000,20.000,84.000,41.000,94.000,63.000,80.000,40.000,100.000,60.000,29.000,97.000,64.000,34.000,24.000,79.000,85.000,52.000,11.000,14.000,12.000,61.000,17.000,33.000,76.000,98.000,42.000,80.000,14.000,92.000,2.000,82.000,69.000,98.000
20.000,92.000,35.000,13.000,84.000,53.000,33.000,56.000,39.000,2.000,79.000,89.000,58.000,47.000,99.000,20.000,72.000,78.000,90.000,46.000,5.000,81.000,2.000,15.000,68.000,64.000,58.000,42.000,81.000,37.000,37.000,24.000,93.000,23.000,37.000,90.000,61.000,87.000,30.000,55.000,92.000,80.000,33.000,49.000,11.000,97.000,79.000,32.000,71.000,72.000,19.000,35.000,41.000,8.000,32.000,56.000,80.000,19.000,24.000,50.000,70.000,9.000,23.000,55.000,57.000,66.000,81.000,55.000,87.000,51.000,71.000,55.000,43.000,23.000,12.000,8.000,29.000,11.000,33.000,32.000
78.000,66.000,56.000,11.000,56.000,70.000,78.000,12.000,53.000,21.000,92.000,40.000,91.000,89.000,43.000,7.000,3.000,74.000,70.000,29.000,57.000,91.000,70.000,71.000,25.000,47.000,95.000,91.000,58.000,96.000,17.000,84.000,89.000,90.000,41.000,93.000,67.000,19.000,86.000,70.000,91.000,34.000,37.000,22.000,56.000,37.000,90.000,88.000,92.000,59.000,65.000,66.000,78.000,36.000,88.000,57.000,31.000,2.000,43.000,64.000,36.000,92.000,35.000,57.000,16.000,20.000,96.000,28.000,88.000,48.000,83.000,74.000,16.000,18.000,1.000,93.000,35.000,92.000,25.000,49.000
