12.000,38.000,23.000,88.000,56.000,22.000,59.000,1.000,22.000,68.000,76.000,63.000,82.000,47.000,3.000,69.000,44.000,44.000,91.000,62.000,94.000,52.000,51.000,42.000,74.000,21.000,15.000,27.000,94.000,82.000,98.000,54.000,73.000,13.000,41.000,23.000,93.000,4.000,36.000,21.000,25.000,21.000,72.000,95.000,64.000,60.000,75.000,88.000,80.000,74.000,42.000,24.000,30.000,51.000,33.000,36.000,28.000,96.000,4.000,60.000
21.000,35.000,48.000,78.000,82.000,81.000,46.000,25.000,9.000,54.000,36.000,61.000,35.000,15.000,50.000,37.000,2.000,68.000,86.000,50.000,65.000,25.000,48.000,6.000,57.000,81.000,87.000,63.000,2.000,88.000,30.000,74.000,52.000,73.000,90.000,64.000,9.000,96.000,89.000,25.000,42.000,48.000,49.000,94.000,62.000,9.000,15.000,84.000,88.000,87.000,93.000,96.000,17.000,50.000,35.000,2.000,93.000,81.000,38.000,88.000
89.000,83.000,22.000,14.000,97.000,48.000,2.000,52.000,58.000,14.000,2.000,43.000,31.000,46.000,14.000,18.000,61.000,4.000,38.000,94.000,14.000,78.000,8.000,90.000,61.000,25.000,9.000,65.000,41.000,87.000,98.000,29.000,86.000,8.000,77.000,5.000,13.000,7.000,7.000,84.000,74.000,48.000,60.000,96.000,38.000,25.000,59.000,73.000,43.000,38.000,71.000,98.000,99.000,90.000,86.000,38.000,77.000,86.000,72.000,83.000
2.000,49.000,34.000,84.000,13.000,25.000,72.000,81.000,89.000,67.000,95.000,30.000,30.000,34.000,8.000,46.000,90.000,35.000,96.000,92.000,53.000,95.000,53.000,60.000,97.000,19.000,40.000,58.000,33.000,46.000,50.000,28.000,35.000,95.000,56.000,49.000,16.000,11.000,14.000,78.000,24.000,29.000,67.000,78.000,30.000,53.000,87.000,39.000,27.000,53.000,16.000,33.000,63.000,32.000,31.000,54.000,86.000,23.000,56.000,56.000
23.000,59.000,51.000,32.000,34.000,22.000,23.000,57.000,88.000,27.000,33.000,35.000,99.000,4.000,36.000,14.000,13.000,71.000,44.000,66.000,92.000,46.000,50.000,66.000,87.000,16.000,65.000,57.000,43.000,15.000,72.000,8.000,13.000,64.000,31.000,12.000,45.000,44.000,78.000,53.000,83.000,68.000,87.000,52.000,40.000,25.000,56.000,35.000,51.000,77.000,57.000,6.000,76.000,80.000,70.000,51.000,96.000,23.000,60.000,52.000
21.000,41.000,89.000,15.000,15.000,23.000,32.000,3.000,34.000,67.000,61.000,63.000,82.000,51.000,80.000,57.000,69.000,10.000,24.000,11.000,6.000,20.000,97.000,4.000,5.000,73.000,90.000,6.000,95.000,87.000,58.000,55.000,33.000,74.000,24.000,9.000,44.000,81.000,21.000,35.000,41.000,33.000,59.000,8.000,28.000,89.000,13.000,38.000,55.000,95.000,58.000,95.000,98.000,55.000,35.000,57.000,53.000,86.000,83.000,2.000
59.000,6.000,53.000,31.000,86.000,97.000,47.000,64.000,74.000,7.000,74.000,9.000,56.000,42.000,24.000,6.000,98.000,38.000,73.000,42.000,37.000,29.000,64.000,3.000,26.000,5.000,53.000,18.000,53.000,33.000,96.000,22.000,33.000,49.000,9.000,63.000,32.000,28.000,70.000,26.000,95.000,49.000,93.000,92.000,37.000,74.000,60.000,85.000,70.000,46.000,72.000,51.000,77.000,66.000,63.000,12.000,48.000,42.000,57.000,99.000
8.000,41.000,50.000,10.000,50.000,34.000,78.000,28.000,7.000,49.000,92.000,29.000,77.000,62.000,41.000,27.000,63.000,49.000,65.000,51.000,68.000,70.000,36.000,19.000,22.000,47.000,66.000,2.000,53.000,97.000,15.000,65.000,96.000,78.000,76.000,24.000,44.000,45.000,70.000,71.000,98.000,72.000,25.000,83.000,36.000,62.000,42.000,25.000,27.000,11.000,59.000,2.000,57.000,25.000,61.000,2.000,62.000,52.000,41.000,89.000
85.000,82.000,9.000,63.000,41.000,73.000,37.000,98.000,38.000,81.000,92.000,17.000,8.000,9.000,83.000,72.000,87.000,79.000,84.000,5.000,75.000,79.000,92.000,9.000,98.000,98.000,83.000,58.000,93.000,39.000,29.000,38.000,79.000,9.000,43.000,58.000,65.000,22.000,2.000,16.000,75.000,72.000,37.000,77.000,29.000,10.000,65.000,74.000,19.000,1.000,14.000,57.000,62.000,11.000,55.000,65.000,100.000,75.000,100.000,3.000
29.000,48.000,44.000,6.000,58.000,66.000,8.000,33.000,30.000,85.000,40.000,7.000,49.000,70.000,11.000,16.000,30.000,69.000,5.000,50.000,17.000,55.000,44.000,25.000,35.000,94.000,68.000,92.000,50.000,13.000,88.000,86.000,79.000,54.000,52.000,58.000,31.000,12.000,56.000,66.000,86.000,66.000,60.000,88.000,22.000,41.000,55.000,15.000,26.000,50.000,88.000,30.000,47.000,80.000,74.000,71.000,5.000,98.000,40.000,67.000
3.000,42.000,95.000,11.000,54.000,30.000,97.000,62.000,100.000,70.000,55.000,78.000,83.000,73.000,27.000,54.000,40.000,2.000,44.000,93.000,87.000,76.000,89.000,48.000,70.000,97.000,38.000,11.000,9.000,46.000,41.000,85.000,35.000,45.000,36.000,50.000,20.000,3.000,39.000,44.000,35.000,41.000,24.000,40.000,22.000,63.000,20.000,25.000,68.000,73.000,43.000,76.000,19.000,42.000,21.000,8.000,25.000,11.000,16.000,9.000
36.000,75.000,91.000,46.000,59.000,76.000,39.000,27.000,66.000,69.000,78.000,21.000,94.000,18.000,25.000,2.000,12.000,40.000,65.000,1.000,59.000,100.000,27.000,24.000,87.000,83.000,56.000,14.000,92.000,60.000,30.000,65.000,12.000,53.000,83.000,2.000,91.000,11.000,89.000,1.000,78.000,58.000,69.000,63.000,100.000,97.000,36.000,69.000,43.000,82.000,3.000,71.000,81.000,22.000,2.000,64.000,37.000,88.000,50.000,62.000
44.000,43.000,10.000,96.000,24.000,79.000,69.000,49.000,86.000,72.000,12.000,38.000,17.000,13.000,94.000,88.000,20.000,41.000,90.000,98.000,70.000,47.000,35.000,22.000,1.000,74.000,87.000,18.000,61.000,83.000,18.000,67.000,9.000,13.000,48.000,90.000,27.000,53.000,32.000,85.000,59.000,68.000,73.000,3.000,65.000,3.000,85.000,75.000,74.000,53.000,9.000,29.000,46.000,91.000,54.000,38.000,71.000,61.000,92.000,58.000
27.000,81.000,59.000,83.000,48.000,50.000,19.000,63.000,85.000,12.000,1.000,97.000,28.000,95.000,28.000,7.000,37.000,41.000,12.000,54.000,72.000,14.000,21.000,12.000,92.000,47.000,75.000,39.000,46.000,18.000,72.000,83.000,36.000,28.000,46.000,12.000,85.000,60.000,78.000,64.000,61.000,83.000,91.000,19.000,51.000,49.000,66.000,61.000,99.000,59.000,74.000,61.000,48.000,48.000,46.000,14.000,52.000,95.000,67.000,75.000
44.000,64.000,23.000,73.000,25.000,42.000,64.000,57.000,83.000,4.000,32.000,30.000,20.000,32.000,93.000,61.000,88.000,4.000,21.000,25.000,70.000,3.000,57.000,45.000,18.000,37.000,62.000,30.000,5.000,52.000,95.000,45.000,5.000,24.000,71.000,81.000,61.000,69.000,56.000,6.000,98.000,43.000,18.000,16.000,79.000,21.000,42.000,8.000,48.000,83.000,91.000,63.000,82.000,69.000,91.000,6.000,76.000,48.000,40.000,98.000
