62.000,94.000,53.000,91.000,70.000,10.000,97.000,60.000,73.000,82.000,74.000,35.000,85.000,98.000,63.000,25.000,76.000,89.000,21.000,92.000,11.000,84.000,65.000,61.000,54.000,52.000,90.000,99.000,95.000,61.000,47.000,8.000,68.000,69.000,65.000,63.000,37.000,100.000,56.000,29.000,53.000,67.000,46.000,44.000,26.000,33.000,37.000,47.000,65.000,63.000,13.000,47.000,63.000,34.000,21.000,70.000,74.000,89.000,45.000,77.000
3.000,16.000,92.000,27.000,97.000,46.000,95.000,14.000,11.000,6.000,71.000,96.000,76.000,91.000,41.000,6.000,65.000,87.000,97.000,58.000,95.000,12.000,43.000,14.000,34.000,67.000,83.000,95.000,36.000,47.000,32.000,39.000,32.000,54.000,91.000,1.000,100.000,80.000,91.000,44.000,98.000,69.000,11.000,58.000,3.000,66.000,62.000,6.000,97.000,94.000,19.000,82.000,20.000,58.000,25.000,49.000,89.000,78.000,15.000,47.000
90.000,66.000,96.000,2.000,8.000,74.000,50.000,90.000,6.000,32.000,58.000,41.000,75.000,12.000,82.000,69.000,76.000,75.000,60.000,18.000,31.000,92.000,49.000,47.000,67.000,83.000,32.000,95.000,75.000,80.000,32.000,81.000,96.000,62.000,79.000,31.000,24.000,53.000,35.000,22.000,59.000,38.000,74.000,68.000,70.000,45.000,81.000,97.000,13.000,58.000,27.000,85.000,33.000,12.000,17.000,37.000,98.000,41.000,94.000,64.000
16.000,75.000,56.000,63.000,7.000,69.000,39.000,18.000,41.000,55.000,81.000,27.000,57.000,80.000,87.000,57.000,81.000,22.000,16.000,40.000,20.000,56.000,81.000,83.000,94.000,34.000,73.000,80.000,33.000,28.000,99.000,9.000,90.000,10.000,64.000,46.000,94.000,10.000,30.000,91.000,84.000,46.000,46.000,21.000,33.000,47.000,66.000,58.000,2.000,98.000,5.000,66.000,8.000,34.000,40.000,50.000,53.000,95.000,93.000,81.000
4.000,18.000,68.000,67.000,44.000,78.000,95.000,97.000,4.000,61.000,12.000,99.000,34.000,65.000,58.000,11.000,73.000,81.000,69.000,71.000,99.000,28.000,58.000,75.000,55.000,24.000,78.000,91.000,46.000,5.000,85.000,17.000,59.000,7.000,11.000,57.000,20.000,61.000,8.000,59.000,11.000,43.000,98.000,36.000,18.000,40.000,31.000,33.000,52.000,46.000,71.000,47.000,92.000,35.000,73.000,72.000,52.000,12.000,44.000,89.000
72.000,45.000,80.000,30.000,9.000,30.000,82.000,74.000,68.000,29.000,49.000,25.000,45.000,86.000,2.000,17.000,3.000,35.000,45.000,72.000,83.000,96.000,34.000,74.000,4.000,42.000,5.000,97.000,12.000,12.000,52.000,67.000,99.000,8.000,15.000,81.000,6.000,12.000,36.000,81.000,64.000,20.000,5.000,79.000,44.000,22.000,71.000,85.000,49.000,91.000,75.000,74.000,20.000,3.000,95.000,40.000,97.000,82.000,68.000,71.000
84.000,82.000,51.000,5.000,50.000,14.000,44.000,97.000,32.000,93.000,37.000,12.000,81.000,19.000,89.000,20.000,44.000,63.000,6.000,18.000,87.000,39.000,89.000,32.000,64.000,30.000,38.000,44.000,54.000,81.000,91.000,33.000,93.000,45.000,39.000,86.000,65.000,27.000,74.000,5.000,27.000,65.000,89.000,48.000,46.000,24.000,59.000,39.000,32.000,18.000,98.000,79.000,99.000,83.000,34.000,44.000,30.000,60.000,51.000,87.000
82.000,65.000,57.000,13.000,4.000,74.000,95.000,43.000,24.000,87.000,16.000,5.000,32.000,87.000,99.000,75.000,43.000,93.000,15.000,68.000,69.000,57.000,78.000,77.000,88.000,8.000,83.000,30.000,16.000,49.000,63.000,100.000,13.000,81.000,94.000,74.000,77.000,91.000,68.000,88.000,12.000,79.000,75.000,50.000,37.000,60.000,21.000,72.000,52.000,8.000,24.000,48.000,26.000,12.000,59.000,79.000,56.000,95.000,53.000,82.000
80.000,91.000,90.000,64.000,45.000,10.000,67.000,28.000,57.000,92.000,56.000,62.000,19.000,78.000,27.000,54.000,17.000,23.000,82.000,27.000,65.000,46.000,29.000,52.000,54.000,86.000,26.000,53.000,69.000,53.000,28.000,37.000,51.000,69.000,75.000,24.000,52.000,83.000,24.000,10.000,1.000,53.000,86.000,43.000,89.000,98.000,9.000,99.000,80.000,78.000,90.000,25.000,11.000,99.000,20.000,67.000,57.000,98.000,29.000,14.000
35.000,95.000,47.000,29.000,100.000,53.000,24.000,37.000,30.000,29.000,51.000,22.000,13.000,40.000,58.000,81.000,33.000,85.000,79.000,84.000,64.000,50.000,79.000,55.000,14.000,98.000,62.000,31.000,28.000,100.000,58.000,52.000,47.000,30.000,1.000,46.000,45.000,69.000,4.000,73.000,90.000,45.000,17.000,86.000,5.000,60.000,23.000,27.000,91.000,17.000,31.000,82.000,73.000,8.000,40.000,10.000,30.000,22.000,37.000,13.000
