13.000,69.000,2.000,81.000,25.000,91.000,27.000,96.000,36.000,80.000,10.000,67.000,27.000,81.000,89.000,3.000,67.000,72.000,44.000,19.000,77.000,16.000,40.000,89.000,90.000,50.000,35.000,35.000,79.000,92.000,91.000,38.000,76.000,45.000,70.000,75.000,16.000,67.000,15.000,68.000
67.000,3.000,31.000,13.000,59.000,62.000,80.000,72.000,95.000,49.000,55.000,47.000,69.000,17.000,30.000,57.000,41.000,12.000,85.000,48.000,39.000,22.000,58.000,48.000,51.000,51.000,33.000,12.000,32.000,7.000,14.000,26.000,15.000,89.000,12.000,94.000,85.000,47.000,20.000,26.000
83.000,43.000,30.000,89.000,87.000,82.000,5.000,69.000,84.000,27.000,8.000,61.000,4.000,54.000,23.000,68.000,2.000,85.000,22.000,77.000,24.000,8.000,44.000,60.000,98.000,69.000,40.000,6.000,64.000,10.000,32.000,61.000,41.000,94.000,97.000,49.000,97.000,8.000,20.000,1.000
88.000,87.000,3.000,1.000,33.000,81.000,54.000,96.000,11.000,83.000,69.000,82.000,79.000,45.000,76.000,92.000,14.000,83.000,32.000,28.000,83.000,24.000,22.000,80.000,31.000,38.000,2.000,60.000,53.000,2.000,39.000,35.000,12.000,53.000,89.000,98.000,74.000,54.000,100.000,35.000
37.000,2.000,1.000,21.000,77.000,80.000,35.000,6.000,20.000,59.000,93.000,38.000,25.000,14.000,89.000,49.000,35.000,33.000,72.000,40.000,34.000,51.000,4.000,79.000,71.000,78.000,26.000,31.000,82.000,14.000,70.000,94.000,40.000,38.000,6.000,13.000,11.000,76.000,87.000,100.000
10.000,18.000,49.000,94.000,51.000,22.000,6.000,65.000,41.000,23.000,5.000,47.000,58.000,73.000,98.000,51.000,38.000,76.000,43.000,62.000,84.000,11.000,51.000,82.000,39.000,14.000,73.000,10.000,77.000,71.000,88.000,85.000,33.000,11.000,70.000,9.000,52.000,44.000,29.000,70.000
57.000,51.000,6.000,92.000,28.000,70.000,5.000,33.000,3.000,11.000,22.000,93.000,69.000,37.000,100.000,7.000,52.000,81.000,74.000,60.000,12.000,55.000,89.000,26.000,40.000,26.000,43.000,68.000,93.000,18.000,90.000,69.000,73.000,40.000,83.000,63.000,84.000,9.000,3.000,2.000
81.000,10.000,34.000,42.000,100.000,99.000,22.000,38.000,20.000,18.000,62.000,95.000,16.000,85.000,75.000,39.000,27.000,79.000,33.000,38.000,96.000,44.000,50.000,6.000,31.000,13.000,2.000,14.000,31.000,24.000,65.000,38.000,75.000,18.000,81.000,2.000,60.000,31.000,17.000,2.000
83.000,72.000,77.000,98.000,31.000,28.000,89.000,42.000,48.000,73.000,16.000,42.000,24.000,18.000,94.000,58.000,31.000,13.000,70.000,96.000,6.000,72.000,87.000,75.000,97.000,95.000,18.000,72.000,59.000,37.000,51.000,84.000,23.000,96.000,65.000,58.000,45.000,60.000,31.000,88.000
34.000,32.000,76.000,26.000,14.000,58.000,14.000,54.000,55.000,27.000,59.000,24.000,29.000,57.000,46.000,85.000,4.000,20.000,3.000,57.000,6.000,34.000,46.000,88.000,69.000,24.000,49.000,66.000,21.000,98.000,93.000,12.000,94.000,42.000,24.000,3.000,62.000,92.000,65.000,63.000
23.000,56.000,47.000,59.000,53.000,75.000,62.000,58.000,33.000,58.000,5.000,15.000,55.000,87.000,17.000,44.000,21.000,71.000,26.000,9.000,10.000,99.000,99.000,89.000,77.000,12.000,91.000,44.000,83.000,10.000,30.000,35.000,26.000,77.000,52.000,29.000,47.000,70.000,38.000,69.000
42.000,1.000,95.000,84.000,87.000,87.000,53.000,66.000,13.000,72.000,79.000,49.000,90.000,16.000,76.000,20.000,70.000,97.000,8.000,91.000,9.000,51.000,36.000,24.000,78.000,57.000,30.000,10.000,53.000,35.000,76.000,8.000,54.000,69.000,77.000,43.000,25.000,20.000,32.000,40.000
34.000,26.000,59.000,65.000,48.000,31.000,63.000,90.000,88.000,84.000,79.000,54.000,2.000,40.000,88.000,2.000,12.000,20.000,65.000,48.000,23.000,53.000,69.000,75.000,82.000,93.000,86.000,53.000,18.000,55.000,90.000,55.000,32.000,57.000,50.000,23.000,100.000,100.000,84.000,78.000
81.000,64.000,15.000,92.000,27.000,100.000,46.000,64.000,67.000,6.000,5.000,28.000,8.000,64.000,35.000,57.000,1.000,8.000,76.000,6.000,52.000,18.000,77.000,60.000,90.000,83.000,67.000,63.000,99.000,58.000,49.000,67.000,81.000,15.000,11.000,99.000,83.000,73.000,19.000,8.000
9.000,80.000,31.000,67.000,80.000,62.000,57.000,84.000,46.000,18.000,2.000,91.000,66.000,38.000,62.000,17.000,15.000,14.000,96.000,62.000,33.000,29.000,11.000,71.000,87.000,2.000,68.000,18.000,57.000,76.000,16.000,50.000,7.000,13.000,66.000,49.000,50.000,36.000,15.000,71.000
2.000,17.000,17.000,93.000,71.000,17.000,33.000,70.000,46.000,3.000,34.000,79.000,42.000,75.000,43.000,69.000,91.000,78.000,47.000,44.000,1.000,86.000,44.000,72.000,37.000,79.000,61.000,55.000,62.000,14.000,69.000,49.000,74.000,38.000,50.000,73.000,99.000,84.000,100.000,98.000
61.000,25.000,96.000,96.000,67.000,41.000,10.000,11.000,97.000,93.000,85.000,2.000,49.000,57.000,72.000,32.000,65.000,43.000,64.000,25.000,77.000,49.000,35.000,14.000,64.000,46.000,4.000,52.000,1.000,2.000,60.000,72.000,24.000,77.000,25.000,67.000,15.000,53.000,22.000,51.000
51.000,53.000,82.000,78.000,61.000,94.000,66.000,9.000,8.000,80.000,43.000,24.000,76.000,57.000,67.000,15.000,63.000,55.000,94.000,1.000,9.000,66.000,46.000,36.000,50.000,25.000,31.000,9.000,91.000,57.000,14.000,50.000,49.000,43.000,40.000,45.000,76.000,45.000,1.000,26.000
49.000,63.000,28.000,33.000,12.000,77.000,48.000,61.000,56.000,69.000,52.000,15.000,38.000,21.000,4.000,23.000,25.000,18.000,83.000,61.000,71.000,54.000,38.000,50.000,34.000,65.000,93.000,65.000,63.000,74.000,59.000,89.000,65.000,27.000,12.000,93.000,4.000,36.000,57.000,47.000
53.000,46.000,73.000,68.000,100.000,98.000,46.000,8.000,89.000,21.000,97.000,93.000,40.000,4.000,66.000,80.000,96.000,56.000,66.000,23.000,51.000,63.000,35.000,59.000,16.000,8.000,59.000,37.000,22.000,8.000,48.000,73.000,25.000,19.000,6.000,44.000,24.000,44.000,75.000,22.000
62.000,34.000,11.000,82.000,8.000,63.000,78.000,2.000,26.000,98.000,68.000,31.000,58.000,26.000,6.000,19.000,40.000,93.000,21.000,6.000,37.000,84.000,99.000,21.000,72.000,99.000,98.000,9.000,8.000,48.000,68.000,12.000,3.000,19.000,84.000,18.000,34.000,40.000,67.000,43.000
60.000,20.000,38.000,40.000,52.000,82.000,9.000,21.000,76.000,88.000,89.000,95.000,81.000,88.000,15.000,98.000,43.000,17.000,16.000,56.000,19.000,30.000,74.000,97.000,64.000,22.000,14.000,4.000,36.000,19.000,3.000,67.000,50.000,84.000,7.000,34.000,41.000,32.000,57.000,46.000
76.000,70.000,72.000,49.000,47.000,51.000,39.000,92.000,65.000,85.000,65.000,16.000,12.000,32.000,34.000,73.000,76.000,46.000,75.000,82.000,97.000,63.000,5.000,11.000,77.000,32.000,90.000,83.000,20.000,88.000,25.000,82.000,93.000,17.000,38.000,65.000,48.000,11.000,70.000,29.000
66.000,84.000,62.000,7.000,57.000,96.000,35.000,83.000,8.000,57.000,95.000,51.000,35.000,51.000,54.000,93.000,25.000,66.000,59.000,25.000,19.000,5.000,53.000,66.000,33.000,17.000,17.000,5.000,23.000,58.000,41.000,17.000,37.000,61.000,97.000,100.000,7.000,24.000,28.000,81.000
98.000,1.000,48.000,48.000,13.000,37.000,49.000,81.000,69.000,3.000,14.000,64.000,42.000,8.000,87.000,36.000,87.000,34.000,70.000,65.000,57.000,93.000,59.000,42.000,53.000,88.000,47.000,44.000,60.000,8.000,4.000,30.000,76.000,77.000,9.000,31.000,21.000,2.000,65.000,71.000
79.000,85.000,68.000,69.000,82.000,1.000,89.000,45.000,83.000,83.000,88.000,28.000,9.000,1.000,94.000,74.000,83.000,15.000,71.000,70.000,38.000,57.000,38.000,62.000,70.000,38.000,38.000,35.000,77.000,11.000,67.000,91.000,80.000,21.000,57.000,60.000,55.000,34.000,15.000,27.000
67.000,55.000,32.000,85.000,40.000,22.000,9.000,13.000,28.000,84.000,67.000,95.000,95.000,44.000,52.000,6.000,88.000,33.000,50.000,61.000,60.000,31.000,72.000,78.000,99.000,49.000,54.000,68.000,9.000,11.000,43.000,32.000,86.000,53.000,61.000,21.000,77.000,26.000,69.000,64.000
54.000,74.000,93.000,90.000,71.000,74.000,73.000,67.000,33.000,52.000,44.000,7.000,76.000,8.000,17.000,82.000,85.000,24.000,13.000,9.000,21.000,32.000,3.000,77.000,28.000,30.000,29.000,56.000,49.000,75.000,96.000,12.000,80.000,4.000,99.000,51.000,17.000,5.000,27.000,6.000
80.000,20.000,41.000,10.000,80.000,36.000,91.000,20.000,56.000,17.000,22.000,66.000,97.000,75.000,99.000,62.000,59.000,80.000,38.000,79.000,30.000,56.000,92.000,64.000,12.000,18.000,18.000,80.000,27.000,8.000,84.000,13.000,83.000,59.000,50.000,11.000,11.000,49.000,87.000,10.000
70.000,14.000,71.000,47.000,52.000,89.000,4.000,86.000,39.000,14.000,67.000,28.000,42.000,43.000,81.000,72.000,13.000,77.000,53.000,75.000,36.000,100.000,53.000,79.000,3.000,25.000,72.000,44.000,50.000,19.000,25.000,7.000,93.000,29.000,100.000,91.000,67.000,61.000,58.000,24.000
32.000,44.000,47.000,54.000,88.000,46.000,66.000,100.000,9.000,42.000,58.000,78.000,32.000,33.000,19.000,15.000,18.000,24.000,26.000,71.000,54.000,81.000,44.000,36.000,22.000,89.000,5.000,33.000,15.000,61.000,93.000,41.000,98.000,42.000,96.000,46.000,8.000,73.000,20.000,74.000
60.000,13.000,10.000,68.000,44.000,26.000,40.000,31.000,34.000,53.000,23.000,100.000,7.000,36.000,29.000,44.000,36.000,83.000,51.000,35.000,90.000,50.000,97.000,72.000,89.000,59.000,42.000,64.000,43.000,30.000,77.000,84.000,82.000,28.000,81.000,45.000,43.000,74.000,98.000,72.000
49.000,87.000,22.000,72.000,35.000,16.000,71.000,93.000,78.000,91.000,36.000,4.000,86.000,35.000,74.000,46.000,15.000,78.000,32.000,11.000,99.000,33.000,99.000,19.000,30.000,98.000,90.000,67.000,66.000,36.000,70.000,53.000,26.000,36.000,19.000,69.000,19.000,87.000,36.000,73.000
85.000,87.000,96.000,88.000,41.000,23.000,48.000,46.000,48.000,18.000,39.000,37.000,43.000,24.000,63.000,8.000,88.000,29.000,50.000,12.000,67.000,58.000,15.000,8.000,51.000,53.000,76.000,75.000,18.000,31.000,29.000,79.000,25.000,55.000,22.000,67.000,78.000,96.000,80.000,36.000
